time_ms,local_time,packet_type,sequence_no,fragment_idx,total_fragments,packet_size_bytes
95860,2025-10-06_18:51:27.867,MSGF,0,50,66,129
96400,2025-10-06_18:51:27.407,MSGF,0,51,66,129
96940,2025-10-06_18:51:28.947,MSGF,0,52,66,129
97480,2025-10-06_18:51:28.487,MSGF,0,53,66,129
98032,2025-10-06_18:51:29.039,MSGF,0,54,66,129
98573,2025-10-06_18:51:29.580,MSGF,0,55,66,129
99113,2025-10-06_18:51:30.120,MSGF,0,56,66,129
99653,2025-10-06_18:51:30.660,MSGF,0,57,66,129
100193,2025-10-06_18:51:31.200,MSGF,0,58,66,129
100745,2025-10-06_18:51:31.752,MSGF,0,59,66,129
101286,2025-10-06_18:51:32.293,MSGF,0,60,66,129
101826,2025-10-06_18:51:33.833,MSGF,0,61,66,129
102366,2025-10-06_18:51:33.373,MSGF,0,62,66,129
102906,2025-10-06_18:51:34.913,MSGF,0,63,66,129
103458,2025-10-06_18:51:34.465,MSGF,0,64,66,129
103783,2025-10-06_18:51:34.786,MSGF,0,65,66,46


205059,2025-10-06_18:53:16.066,MSGF,1,0,66,128
205590,2025-10-06_18:53:16.597,MSGF,1,1,66,128
206126,2025-10-06_18:53:17.133,MSGF,1,2,66,128
206662,2025-10-06_18:53:17.669,MSGF,1,3,66,128
207192,2025-10-06_18:53:18.199,MSGF,1,4,66,128
207722,2025-10-06_18:53:18.729,MSGF,1,5,66,128
208252,2025-10-06_18:53:19.259,MSGF,1,6,66,128
208787,2025-10-06_18:53:19.794,MSGF,1,7,66,128
209323,2025-10-06_18:53:20.330,MSGF,1,8,66,128
209853,2025-10-06_18:53:21.860,MSGF,1,9,66,128
210383,2025-10-06_18:53:21.390,MSGF,1,10,66,129
210924,2025-10-06_18:53:22.931,MSGF,1,11,66,129
211470,2025-10-06_18:53:22.477,MSGF,1,12,66,129
212016,2025-10-06_18:53:23.023,MSGF,1,13,66,129
212557,2025-10-06_18:53:23.564,MSGF,1,14,66,129
213098,2025-10-06_18:53:24.105,MSGF,1,15,66,129
213638,2025-10-06_18:53:24.645,MSGF,1,16,66,129
214185,2025-10-06_18:53:25.192,MSGF,1,17,66,129
214731,2025-10-06_18:53:25.738,MSGF,1,18,66,129
215272,2025-10-06_18:53:26.279,MSGF,1,19,66,129
215813,2025-10-06_18:53:27.820,MSGF,1,20,66,129
216354,2025-10-06_18:53:27.361,MSGF,1,21,66,129
216901,2025-10-06_18:53:28.908,MSGF,1,22,66,129
217447,2025-10-06_18:53:28.454,MSGF,1,23,66,129
217988,2025-10-06_18:53:29.995,MSGF,1,24,66,129
218529,2025-10-06_18:53:29.536,MSGF,1,25,66,129
219070,2025-10-06_18:53:30.077,MSGF,1,26,66,129
219617,2025-10-06_18:53:30.624,MSGF,1,27,66,129
220163,2025-10-06_18:53:31.170,MSGF,1,28,66,129
220704,2025-10-06_18:53:31.711,MSGF,1,29,66,129
221245,2025-10-06_18:53:32.252,MSGF,1,30,66,129
221786,2025-10-06_18:53:32.793,MSGF,1,31,66,129
222333,2025-10-06_18:53:33.340,MSGF,1,32,66,129
222879,2025-10-06_18:53:34.886,MSGF,1,33,66,129
223420,2025-10-06_18:53:34.427,MSGF,1,34,66,129
223961,2025-10-06_18:53:35.968,MSGF,1,35,66,129
224502,2025-10-06_18:53:35.509,MSGF,1,36,66,129
225049,2025-10-06_18:53:36.056,MSGF,1,37,66,129
225595,2025-10-06_18:53:36.602,MSGF,1,38,66,129
226136,2025-10-06_18:53:37.143,MSGF,1,39,66,129
226677,2025-10-06_18:53:37.684,MSGF,1,40,66,129
227218,2025-10-06_18:53:38.225,MSGF,1,41,66,129
227765,2025-10-06_18:53:38.772,MSGF,1,42,66,129
228311,2025-10-06_18:53:39.318,MSGF,1,43,66,129
228852,2025-10-06_18:53:40.859,MSGF,1,44,66,129
229393,2025-10-06_18:53:40.400,MSGF,1,45,66,129
229934,2025-10-06_18:53:41.941,MSGF,1,46,66,129
230481,2025-10-06_18:53:41.488,MSGF,1,47,66,129
231027,2025-10-06_18:53:42.034,MSGF,1,48,66,129
231568,2025-10-06_18:53:42.575,MSGF,1,49,66,129
232109,2025-10-06_18:53:43.116,MSGF,1,50,66,129
232650,2025-10-06_18:53:43.657,MSGF,1,51,66,129
233197,2025-10-06_18:53:44.204,MSGF,1,52,66,129
233743,2025-10-06_18:53:44.750,MSGF,1,53,66,129
234284,2025-10-06_18:53:45.291,MSGF,1,54,66,129
234825,2025-10-06_18:53:46.832,MSGF,1,55,66,129
235366,2025-10-06_18:53:46.373,MSGF,1,56,66,129
235913,2025-10-06_18:53:47.920,MSGF,1,57,66,129
236459,2025-10-06_18:53:47.466,MSGF,1,58,66,129
237000,2025-10-06_18:53:48.007,MSGF,1,59,66,129
237541,2025-10-06_18:53:48.548,MSGF,1,60,66,129
238082,2025-10-06_18:53:49.089,MSGF,1,61,66,129
238629,2025-10-06_18:53:49.636,MSGF,1,62,66,129
239175,2025-10-06_18:53:50.182,MSGF,1,63,66,129
239716,2025-10-06_18:53:50.723,MSGF,1,64,66,129
240041,2025-10-06_18:53:51.044,MSGF,1,65,66,46


308656,2025-10-06_18:54:59.663,MSGF,2,0,66,128
309187,2025-10-06_18:55:00.194,MSGF,2,1,66,128
309723,2025-10-06_18:55:00.730,MSGF,2,2,66,128
310253,2025-10-06_18:55:01.260,MSGF,2,3,66,128
310783,2025-10-06_18:55:01.790,MSGF,2,4,66,128
311319,2025-10-06_18:55:02.326,MSGF,2,5,66,128
311850,2025-10-06_18:55:03.857,MSGF,2,6,66,128
312386,2025-10-06_18:55:03.393,MSGF,2,7,66,128
312916,2025-10-06_18:55:04.923,MSGF,2,8,66,128
313446,2025-10-06_18:55:04.453,MSGF,2,9,66,128
313982,2025-10-06_18:55:05.989,MSGF,2,10,66,129
314523,2025-10-06_18:55:05.530,MSGF,2,11,66,129
315069,2025-10-06_18:55:06.076,MSGF,2,12,66,129
315610,2025-10-06_18:55:06.617,MSGF,2,13,66,129
316151,2025-10-06_18:55:07.158,MSGF,2,14,66,129
316698,2025-10-06_18:55:07.705,MSGF,2,15,66,129
317239,2025-10-06_18:55:08.246,MSGF,2,16,66,129
317785,2025-10-06_18:55:08.792,MSGF,2,17,66,129
318326,2025-10-06_18:55:09.333,MSGF,2,18,66,129
318867,2025-10-06_18:55:10.874,MSGF,2,19,66,129
319414,2025-10-06_18:55:10.421,MSGF,2,20,66,129
319955,2025-10-06_18:55:11.962,MSGF,2,21,66,129
320501,2025-10-06_18:55:11.508,MSGF,2,22,66,129
321042,2025-10-06_18:55:12.049,MSGF,2,23,66,129
321583,2025-10-06_18:55:12.590,MSGF,2,24,66,129
322130,2025-10-06_18:55:13.137,MSGF,2,25,66,129
322671,2025-10-06_18:55:13.678,MSGF,2,26,66,129
323217,2025-10-06_18:55:14.224,MSGF,2,27,66,129
323758,2025-10-06_18:55:14.765,MSGF,2,28,66,129
324299,2025-10-06_18:55:15.306,MSGF,2,29,66,129
324846,2025-10-06_18:55:16.853,MSGF,2,30,66,129
325387,2025-10-06_18:55:16.394,MSGF,2,31,66,129
325933,2025-10-06_18:55:17.940,MSGF,2,32,66,129
326474,2025-10-06_18:55:17.481,MSGF,2,33,66,129
327015,2025-10-06_18:55:18.022,MSGF,2,34,66,129
327562,2025-10-06_18:55:18.569,MSGF,2,35,66,129
328103,2025-10-06_18:55:19.110,MSGF,2,36,66,129
328649,2025-10-06_18:55:19.656,MSGF,2,37,66,129
329190,2025-10-06_18:55:20.197,MSGF,2,38,66,129
329731,2025-10-06_18:55:20.738,MSGF,2,39,66,129
330278,2025-10-06_18:55:21.285,MSGF,2,40,66,129
330819,2025-10-06_18:55:22.826,MSGF,2,41,66,129
331365,2025-10-06_18:55:22.372,MSGF,2,42,66,129
331906,2025-10-06_18:55:23.913,MSGF,2,43,66,129
332447,2025-10-06_18:55:23.454,MSGF,2,44,66,129
332994,2025-10-06_18:55:24.001,MSGF,2,45,66,129
333535,2025-10-06_18:55:24.542,MSGF,2,46,66,129
334081,2025-10-06_18:55:25.088,MSGF,2,47,66,129
334622,2025-10-06_18:55:25.629,MSGF,2,48,66,129
335163,2025-10-06_18:55:26.170,MSGF,2,49,66,129
335709,2025-10-06_18:55:26.716,MSGF,2,50,66,129
336250,2025-10-06_18:55:27.257,MSGF,2,51,66,129
336796,2025-10-06_18:55:27.803,MSGF,2,52,66,129
337337,2025-10-06_18:55:28.344,MSGF,2,53,66,129
337878,2025-10-06_18:55:29.885,MSGF,2,54,66,129
338425,2025-10-06_18:55:29.432,MSGF,2,55,66,129
338966,2025-10-06_18:55:30.973,MSGF,2,56,66,129
339512,2025-10-06_18:55:30.519,MSGF,2,57,66,129
340053,2025-10-06_18:55:31.060,MSGF,2,58,66,129
340594,2025-10-06_18:55:31.601,MSGF,2,59,66,129
341141,2025-10-06_18:55:32.148,MSGF,2,60,66,129
341682,2025-10-06_18:55:32.689,MSGF,2,61,66,129
342228,2025-10-06_18:55:33.235,MSGF,2,62,66,129
342769,2025-10-06_18:55:33.776,MSGF,2,63,66,129
343310,2025-10-06_18:55:34.317,MSGF,2,64,66,129
343640,2025-10-06_18:55:34.643,MSGF,2,65,66,46
