time_ms,local_time,packet_type,sequence_no,fragment_idx,total_fragments,packet_size_bytes
81428,2025-10-06_18:51:26.810,MSGF,0,49,66,129
81969,2025-10-06_18:51:27.351,MSGF,0,50,66,129
82509,2025-10-06_18:51:27.891,MSGF,0,51,66,129
83049,2025-10-06_18:51:28.431,MSGF,0,52,66,129
83589,2025-10-06_18:51:28.971,MSGF,0,53,66,129
84141,2025-10-06_18:51:29.523,MSGF,0,54,66,129
84682,2025-10-06_18:51:29.064,MSGF,0,55,66,129
85222,2025-10-06_18:51:30.604,MSGF,0,56,66,129
85762,2025-10-06_18:51:30.144,MSGF,0,57,66,129
86302,2025-10-06_18:51:31.684,MSGF,0,58,66,129
86854,2025-10-06_18:51:31.236,MSGF,0,59,66,129
87395,2025-10-06_18:51:32.777,MSGF,0,60,66,129
87935,2025-10-06_18:51:32.317,MSGF,0,61,66,129
88475,2025-10-06_18:51:33.857,MSGF,0,62,66,129
89015,2025-10-06_18:51:34.397,MSGF,0,63,66,129
89567,2025-10-06_18:51:34.949,MSGF,0,64,66,129
90108,2025-10-06_18:51:34.274,MSGF,0,65,66,46


191168,2025-10-06_18:53:16.550,MSGF,1,0,66,128
191699,2025-10-06_18:53:16.081,MSGF,1,1,66,128
192235,2025-10-06_18:53:17.617,MSGF,1,2,66,128
192771,2025-10-06_18:53:17.153,MSGF,1,3,66,128
193301,2025-10-06_18:53:18.683,MSGF,1,4,66,128
193831,2025-10-06_18:53:18.213,MSGF,1,5,66,128
194361,2025-10-06_18:53:19.743,MSGF,1,6,66,128
194896,2025-10-06_18:53:19.278,MSGF,1,7,66,128
195432,2025-10-06_18:53:20.814,MSGF,1,8,66,128
195962,2025-10-06_18:53:21.344,MSGF,1,9,66,128
196492,2025-10-06_18:53:21.874,MSGF,1,10,66,129
197033,2025-10-06_18:53:22.415,MSGF,1,11,66,129
197579,2025-10-06_18:53:22.961,MSGF,1,12,66,129
198125,2025-10-06_18:53:23.507,MSGF,1,13,66,129
198666,2025-10-06_18:53:23.048,MSGF,1,14,66,129
199207,2025-10-06_18:53:24.589,MSGF,1,15,66,129
199747,2025-10-06_18:53:24.129,MSGF,1,16,66,129
200294,2025-10-06_18:53:25.676,MSGF,1,17,66,129
200840,2025-10-06_18:53:25.222,MSGF,1,18,66,129
201381,2025-10-06_18:53:26.763,MSGF,1,19,66,129
201922,2025-10-06_18:53:26.304,MSGF,1,20,66,129
202463,2025-10-06_18:53:27.845,MSGF,1,21,66,129
203010,2025-10-06_18:53:28.392,MSGF,1,22,66,129
203556,2025-10-06_18:53:28.938,MSGF,1,23,66,129
204097,2025-10-06_18:53:29.479,MSGF,1,24,66,129
204638,2025-10-06_18:53:29.020,MSGF,1,25,66,129
205179,2025-10-06_18:53:30.561,MSGF,1,26,66,129
205726,2025-10-06_18:53:30.108,MSGF,1,27,66,129
206272,2025-10-06_18:53:31.654,MSGF,1,28,66,129
206813,2025-10-06_18:53:31.195,MSGF,1,29,66,129
207354,2025-10-06_18:53:32.736,MSGF,1,30,66,129
207895,2025-10-06_18:53:32.277,MSGF,1,31,66,129
208442,2025-10-06_18:53:33.824,MSGF,1,32,66,129
208988,2025-10-06_18:53:34.370,MSGF,1,33,66,129
209529,2025-10-06_18:53:34.911,MSGF,1,34,66,129
210070,2025-10-06_18:53:35.452,MSGF,1,35,66,129
210611,2025-10-06_18:53:35.993,MSGF,1,36,66,129
211158,2025-10-06_18:53:36.540,MSGF,1,37,66,129
211704,2025-10-06_18:53:36.086,MSGF,1,38,66,129
212245,2025-10-06_18:53:37.627,MSGF,1,39,66,129
212786,2025-10-06_18:53:37.168,MSGF,1,40,66,129
213327,2025-10-06_18:53:38.709,MSGF,1,41,66,129
213874,2025-10-06_18:53:38.256,MSGF,1,42,66,129
214420,2025-10-06_18:53:39.802,MSGF,1,43,66,129
214961,2025-10-06_18:53:40.343,MSGF,1,44,66,129
215502,2025-10-06_18:53:40.884,MSGF,1,45,66,129
216043,2025-10-06_18:53:41.425,MSGF,1,46,66,129
216590,2025-10-06_18:53:41.972,MSGF,1,47,66,129
217136,2025-10-06_18:53:42.518,MSGF,1,48,66,129
217677,2025-10-06_18:53:42.059,MSGF,1,49,66,129
218218,2025-10-06_18:53:43.600,MSGF,1,50,66,129
218759,2025-10-06_18:53:43.141,MSGF,1,51,66,129
219306,2025-10-06_18:53:44.688,MSGF,1,52,66,129
219852,2025-10-06_18:53:44.234,MSGF,1,53,66,129
220393,2025-10-06_18:53:45.775,MSGF,1,54,66,129
220934,2025-10-06_18:53:45.316,MSGF,1,55,66,129
221475,2025-10-06_18:53:46.857,MSGF,1,56,66,129
222022,2025-10-06_18:53:47.404,MSGF,1,57,66,129
222568,2025-10-06_18:53:47.950,MSGF,1,58,66,129
223109,2025-10-06_18:53:48.491,MSGF,1,59,66,129
223650,2025-10-06_18:53:48.032,MSGF,1,60,66,129
224191,2025-10-06_18:53:49.573,MSGF,1,61,66,129
224738,2025-10-06_18:53:49.120,MSGF,1,62,66,129
225284,2025-10-06_18:53:50.666,MSGF,1,63,66,129
225825,2025-10-06_18:53:50.207,MSGF,1,64,66,129
226366,2025-10-06_18:53:51.532,MSGF,1,65,66,46


294765,2025-10-06_18:54:59.147,MSGF,2,0,66,128
295296,2025-10-06_18:55:00.678,MSGF,2,1,66,128
295832,2025-10-06_18:55:00.214,MSGF,2,2,66,128
296362,2025-10-06_18:55:01.744,MSGF,2,3,66,128
296892,2025-10-06_18:55:01.274,MSGF,2,4,66,128
297428,2025-10-06_18:55:02.810,MSGF,2,5,66,128
297959,2025-10-06_18:55:03.341,MSGF,2,6,66,128
298495,2025-10-06_18:55:03.877,MSGF,2,7,66,128
299025,2025-10-06_18:55:04.407,MSGF,2,8,66,128
299555,2025-10-06_18:55:04.937,MSGF,2,9,66,128
300091,2025-10-06_18:55:05.473,MSGF,2,10,66,129
300632,2025-10-06_18:55:05.014,MSGF,2,11,66,129
301178,2025-10-06_18:55:06.560,MSGF,2,12,66,129
301719,2025-10-06_18:55:06.101,MSGF,2,13,66,129
302260,2025-10-06_18:55:07.642,MSGF,2,14,66,129
302807,2025-10-06_18:55:07.189,MSGF,2,15,66,129
303348,2025-10-06_18:55:08.730,MSGF,2,16,66,129
303894,2025-10-06_18:55:08.276,MSGF,2,17,66,129
304435,2025-10-06_18:55:09.817,MSGF,2,18,66,129
304976,2025-10-06_18:55:10.358,MSGF,2,19,66,129
305523,2025-10-06_18:55:10.905,MSGF,2,20,66,129
306064,2025-10-06_18:55:11.446,MSGF,2,21,66,129
306610,2025-10-06_18:55:11.992,MSGF,2,22,66,129
307151,2025-10-06_18:55:12.533,MSGF,2,23,66,129
307692,2025-10-06_18:55:12.074,MSGF,2,24,66,129
308239,2025-10-06_18:55:13.621,MSGF,2,25,66,129
308780,2025-10-06_18:55:13.162,MSGF,2,26,66,129
309326,2025-10-06_18:55:14.708,MSGF,2,27,66,129
309867,2025-10-06_18:55:14.249,MSGF,2,28,66,129
310408,2025-10-06_18:55:15.790,MSGF,2,29,66,129
310955,2025-10-06_18:55:16.337,MSGF,2,30,66,129
311496,2025-10-06_18:55:16.878,MSGF,2,31,66,129
312042,2025-10-06_18:55:17.424,MSGF,2,32,66,129
312583,2025-10-06_18:55:17.965,MSGF,2,33,66,129
313124,2025-10-06_18:55:18.506,MSGF,2,34,66,129
313671,2025-10-06_18:55:18.053,MSGF,2,35,66,129
314212,2025-10-06_18:55:19.594,MSGF,2,36,66,129
314758,2025-10-06_18:55:19.140,MSGF,2,37,66,129
315299,2025-10-06_18:55:20.681,MSGF,2,38,66,129
315840,2025-10-06_18:55:20.222,MSGF,2,39,66,129
316387,2025-10-06_18:55:21.769,MSGF,2,40,66,129
316928,2025-10-06_18:55:21.310,MSGF,2,41,66,129
317474,2025-10-06_18:55:22.856,MSGF,2,42,66,129
318015,2025-10-06_18:55:23.397,MSGF,2,43,66,129
318556,2025-10-06_18:55:23.938,MSGF,2,44,66,129
319103,2025-10-06_18:55:24.485,MSGF,2,45,66,129
319644,2025-10-06_18:55:24.026,MSGF,2,46,66,129
320190,2025-10-06_18:55:25.572,MSGF,2,47,66,129
320731,2025-10-06_18:55:25.113,MSGF,2,48,66,129
321272,2025-10-06_18:55:26.654,MSGF,2,49,66,129
321818,2025-10-06_18:55:26.200,MSGF,2,50,66,129
322359,2025-10-06_18:55:27.741,MSGF,2,51,66,129
322905,2025-10-06_18:55:27.287,MSGF,2,52,66,129
323446,2025-10-06_18:55:28.828,MSGF,2,53,66,129
323987,2025-10-06_18:55:29.369,MSGF,2,54,66,129
324534,2025-10-06_18:55:29.916,MSGF,2,55,66,129
325075,2025-10-06_18:55:30.457,MSGF,2,56,66,129
325621,2025-10-06_18:55:30.003,MSGF,2,57,66,129
326162,2025-10-06_18:55:31.544,MSGF,2,58,66,129
326703,2025-10-06_18:55:31.085,MSGF,2,59,66,129
327250,2025-10-06_18:55:32.632,MSGF,2,60,66,129
327791,2025-10-06_18:55:32.173,MSGF,2,61,66,129
328337,2025-10-06_18:55:33.719,MSGF,2,62,66,129
328878,2025-10-06_18:55:33.260,MSGF,2,63,66,129
329419,2025-10-06_18:55:34.801,MSGF,2,64,66,129
329966,2025-10-06_18:55:34.132,MSGF,2,65,66,46
