time_ms,local_time,packet_type,sequence_no,fragment_idx,total_fragments,packet_size_bytes
78799,2025-10-06_19:07:04.803,MSGF,0,50,131,80
79213,2025-10-06_19:07:05.217,MSGF,0,51,131,80
79627,2025-10-06_19:07:05.631,MSGF,0,52,131,80
80041,2025-10-06_19:07:06.045,MSGF,0,53,131,80
80467,2025-10-06_19:07:06.472,MSGF,0,54,131,80
80881,2025-10-06_19:07:07.885,MSGF,0,55,131,80
81295,2025-10-06_19:07:07.299,MSGF,0,56,131,80
81709,2025-10-06_19:07:07.713,MSGF,0,57,131,80
82123,2025-10-06_19:07:08.127,MSGF,0,58,131,80
82549,2025-10-06_19:07:08.554,MSGF,0,59,131,80
82963,2025-10-06_19:07:09.967,MSGF,0,60,131,80
83377,2025-10-06_19:07:09.381,MSGF,0,61,131,80
83791,2025-10-06_19:07:09.795,MSGF,0,62,131,80
84205,2025-10-06_19:07:10.209,MSGF,0,63,131,80
84631,2025-10-06_19:07:10.636,MSGF,0,64,131,80
85045,2025-10-06_19:07:11.049,MSGF,0,65,131,80
85459,2025-10-06_19:07:11.463,MSGF,0,66,131,80
85873,2025-10-06_19:07:12.877,MSGF,0,67,131,80
86287,2025-10-06_19:07:12.291,MSGF,0,68,131,80
86713,2025-10-06_19:07:12.718,MSGF,0,69,131,80
87127,2025-10-06_19:07:13.131,MSGF,0,70,131,80
87541,2025-10-06_19:07:13.545,MSGF,0,71,131,80
87955,2025-10-06_19:07:14.959,MSGF,0,72,131,80
88369,2025-10-06_19:07:14.373,MSGF,0,73,131,80
88794,2025-10-06_19:07:14.799,MSGF,0,74,131,80
89208,2025-10-06_19:07:15.212,MSGF,0,75,131,80
89622,2025-10-06_19:07:15.626,MSGF,0,76,131,80
90036,2025-10-06_19:07:16.040,MSGF,0,77,131,80
90450,2025-10-06_19:07:16.454,MSGF,0,78,131,80
90876,2025-10-06_19:07:17.881,MSGF,0,79,131,80
91290,2025-10-06_19:07:17.294,MSGF,0,80,131,80
91704,2025-10-06_19:07:17.708,MSGF,0,81,131,80
92118,2025-10-06_19:07:18.122,MSGF,0,82,131,80
92532,2025-10-06_19:07:18.536,MSGF,0,83,131,80
92958,2025-10-06_19:07:19.963,MSGF,0,84,131,80
93372,2025-10-06_19:07:19.376,MSGF,0,85,131,80
93786,2025-10-06_19:07:19.790,MSGF,0,86,131,80
94200,2025-10-06_19:07:20.204,MSGF,0,87,131,80
94614,2025-10-06_19:07:20.618,MSGF,0,88,131,80
95040,2025-10-06_19:07:21.045,MSGF,0,89,131,80
95454,2025-10-06_19:07:21.458,MSGF,0,90,131,80
95868,2025-10-06_19:07:21.872,MSGF,0,91,131,80
96282,2025-10-06_19:07:22.286,MSGF,0,92,131,80
96696,2025-10-06_19:07:22.700,MSGF,0,93,131,80
97122,2025-10-06_19:07:23.127,MSGF,0,94,131,80
97536,2025-10-06_19:07:23.540,MSGF,0,95,131,80
97950,2025-10-06_19:07:24.954,MSGF,0,96,131,80
98364,2025-10-06_19:07:24.368,MSGF,0,97,131,80
98778,2025-10-06_19:07:24.782,MSGF,0,98,131,80
99204,2025-10-06_19:07:25.209,MSGF,0,99,131,80
99618,2025-10-06_19:07:25.623,MSGF,0,100,131,81
100032,2025-10-06_19:07:26.037,MSGF,0,101,131,81
100446,2025-10-06_19:07:26.451,MSGF,0,102,131,81
100860,2025-10-06_19:07:26.865,MSGF,0,103,131,81
101287,2025-10-06_19:07:27.292,MSGF,0,104,131,81
101702,2025-10-06_19:07:27.707,MSGF,0,105,131,81
102116,2025-10-06_19:07:28.121,MSGF,0,106,131,81
102530,2025-10-06_19:07:28.535,MSGF,0,107,131,81
102944,2025-10-06_19:07:29.949,MSGF,0,108,131,81
103371,2025-10-06_19:07:29.376,MSGF,0,109,131,81
103786,2025-10-06_19:07:29.791,MSGF,0,110,131,81
104200,2025-10-06_19:07:30.205,MSGF,0,111,131,81
104614,2025-10-06_19:07:30.619,MSGF,0,112,131,81
105028,2025-10-06_19:07:31.033,MSGF,0,113,131,81
105455,2025-10-06_19:07:31.460,MSGF,0,114,131,81
105870,2025-10-06_19:07:31.875,MSGF,0,115,131,81
106284,2025-10-06_19:07:32.289,MSGF,0,116,131,81
106698,2025-10-06_19:07:32.703,MSGF,0,117,131,81
107112,2025-10-06_19:07:33.117,MSGF,0,118,131,81
107539,2025-10-06_19:07:33.544,MSGF,0,119,131,81
107954,2025-10-06_19:07:34.959,MSGF,0,120,131,81
108368,2025-10-06_19:07:34.373,MSGF,0,121,131,81
108782,2025-10-06_19:07:34.787,MSGF,0,122,131,81
109196,2025-10-06_19:07:35.201,MSGF,0,123,131,81
109623,2025-10-06_19:07:35.628,MSGF,0,124,131,81
110038,2025-10-06_19:07:36.043,MSGF,0,125,131,81
110452,2025-10-06_19:07:36.457,MSGF,0,126,131,81
110866,2025-10-06_19:07:36.871,MSGF,0,127,131,81
111280,2025-10-06_19:07:37.285,MSGF,0,128,131,81
111707,2025-10-06_19:07:37.712,MSGF,0,129,131,81
112040,2025-10-06_19:07:38.043,MSGF,0,130,131,48


131525,2025-10-06_19:07:57.530,MSGF,1,0,131,79
131929,2025-10-06_19:07:58.933,MSGF,1,1,131,79
132339,2025-10-06_19:07:58.344,MSGF,1,2,131,79
132749,2025-10-06_19:07:58.753,MSGF,1,3,131,79
133153,2025-10-06_19:07:59.157,MSGF,1,4,131,79
133557,2025-10-06_19:07:59.561,MSGF,1,5,131,79
133961,2025-10-06_19:08:00.965,MSGF,1,6,131,79
134371,2025-10-06_19:08:00.376,MSGF,1,7,131,79
134780,2025-10-06_19:08:00.784,MSGF,1,8,131,79
135184,2025-10-06_19:08:01.188,MSGF,1,9,131,79
135588,2025-10-06_19:08:01.592,MSGF,1,10,131,80
136002,2025-10-06_19:08:02.006,MSGF,1,11,131,80
136422,2025-10-06_19:08:02.427,MSGF,1,12,131,80
136843,2025-10-06_19:08:02.847,MSGF,1,13,131,80
137257,2025-10-06_19:08:03.261,MSGF,1,14,131,80
137671,2025-10-06_19:08:03.675,MSGF,1,15,131,80
138085,2025-10-06_19:08:04.089,MSGF,1,16,131,80
138505,2025-10-06_19:08:04.510,MSGF,1,17,131,80
138926,2025-10-06_19:08:05.930,MSGF,1,18,131,80
139340,2025-10-06_19:08:05.344,MSGF,1,19,131,80
139754,2025-10-06_19:08:05.758,MSGF,1,20,131,80
140168,2025-10-06_19:08:06.172,MSGF,1,21,131,80
140588,2025-10-06_19:08:06.593,MSGF,1,22,131,80
141009,2025-10-06_19:08:07.013,MSGF,1,23,131,80
141423,2025-10-06_19:08:07.427,MSGF,1,24,131,80
141837,2025-10-06_19:08:07.841,MSGF,1,25,131,80
142251,2025-10-06_19:08:08.255,MSGF,1,26,131,80
142671,2025-10-06_19:08:08.676,MSGF,1,27,131,80
143092,2025-10-06_19:08:09.096,MSGF,1,28,131,80
143506,2025-10-06_19:08:09.510,MSGF,1,29,131,80
143920,2025-10-06_19:08:10.924,MSGF,1,30,131,80
144334,2025-10-06_19:08:10.338,MSGF,1,31,131,80
144754,2025-10-06_19:08:10.759,MSGF,1,32,131,80
145175,2025-10-06_19:08:11.179,MSGF,1,33,131,80
145589,2025-10-06_19:08:11.593,MSGF,1,34,131,80
146003,2025-10-06_19:08:12.007,MSGF,1,35,131,80
146417,2025-10-06_19:08:12.421,MSGF,1,36,131,80
146837,2025-10-06_19:08:12.842,MSGF,1,37,131,80
147258,2025-10-06_19:08:13.262,MSGF,1,38,131,80
147672,2025-10-06_19:08:13.676,MSGF,1,39,131,80
148086,2025-10-06_19:08:14.090,MSGF,1,40,131,80
148500,2025-10-06_19:08:14.504,MSGF,1,41,131,80
148919,2025-10-06_19:08:15.924,MSGF,1,42,131,80
149340,2025-10-06_19:08:15.344,MSGF,1,43,131,80
149754,2025-10-06_19:08:15.758,MSGF,1,44,131,80
150168,2025-10-06_19:08:16.172,MSGF,1,45,131,80
150582,2025-10-06_19:08:16.586,MSGF,1,46,131,80
151002,2025-10-06_19:08:17.007,MSGF,1,47,131,80
151423,2025-10-06_19:08:17.427,MSGF,1,48,131,80
151837,2025-10-06_19:08:17.841,MSGF,1,49,131,80
152251,2025-10-06_19:08:18.255,MSGF,1,50,131,80
152665,2025-10-06_19:08:18.669,MSGF,1,51,131,80
153085,2025-10-06_19:08:19.090,MSGF,1,52,131,80
153506,2025-10-06_19:08:19.510,MSGF,1,53,131,80
153920,2025-10-06_19:08:20.924,MSGF,1,54,131,80
154334,2025-10-06_19:08:20.338,MSGF,1,55,131,80
154748,2025-10-06_19:08:20.752,MSGF,1,56,131,80
155168,2025-10-06_19:08:21.173,MSGF,1,57,131,80
155589,2025-10-06_19:08:21.593,MSGF,1,58,131,80
156003,2025-10-06_19:08:22.007,MSGF,1,59,131,80
156417,2025-10-06_19:08:22.421,MSGF,1,60,131,80
156831,2025-10-06_19:08:22.835,MSGF,1,61,131,80
157251,2025-10-06_19:08:23.256,MSGF,1,62,131,80
157672,2025-10-06_19:08:23.676,MSGF,1,63,131,80
158086,2025-10-06_19:08:24.090,MSGF,1,64,131,80
158500,2025-10-06_19:08:24.504,MSGF,1,65,131,80
158914,2025-10-06_19:08:25.918,MSGF,1,66,131,80
159334,2025-10-06_19:08:25.339,MSGF,1,67,131,80
159755,2025-10-06_19:08:25.759,MSGF,1,68,131,80
160169,2025-10-06_19:08:26.173,MSGF,1,69,131,80
160583,2025-10-06_19:08:26.587,MSGF,1,70,131,80
160997,2025-10-06_19:08:27.001,MSGF,1,71,131,80
161417,2025-10-06_19:08:27.422,MSGF,1,72,131,80
161838,2025-10-06_19:08:27.842,MSGF,1,73,131,80
162252,2025-10-06_19:08:28.256,MSGF,1,74,131,80
162666,2025-10-06_19:08:28.670,MSGF,1,75,131,80
163080,2025-10-06_19:08:29.084,MSGF,1,76,131,80
163500,2025-10-06_19:08:29.505,MSGF,1,77,131,80
163921,2025-10-06_19:08:30.925,MSGF,1,78,131,80
164335,2025-10-06_19:08:30.339,MSGF,1,79,131,80
164749,2025-10-06_19:08:30.753,MSGF,1,80,131,80
165163,2025-10-06_19:08:31.167,MSGF,1,81,131,80
165583,2025-10-06_19:08:31.588,MSGF,1,82,131,80
166004,2025-10-06_19:08:32.008,MSGF,1,83,131,80
166418,2025-10-06_19:08:32.422,MSGF,1,84,131,80
166832,2025-10-06_19:08:32.836,MSGF,1,85,131,80
167246,2025-10-06_19:08:33.250,MSGF,1,86,131,80
167666,2025-10-06_19:08:33.671,MSGF,1,87,131,80
168087,2025-10-06_19:08:34.091,MSGF,1,88,131,80
168501,2025-10-06_19:08:34.505,MSGF,1,89,131,80
168915,2025-10-06_19:08:35.919,MSGF,1,90,131,80
169329,2025-10-06_19:08:35.333,MSGF,1,91,131,80
169749,2025-10-06_19:08:35.754,MSGF,1,92,131,80
170170,2025-10-06_19:08:36.174,MSGF,1,93,131,80
170584,2025-10-06_19:08:36.588,MSGF,1,94,131,80
170998,2025-10-06_19:08:37.002,MSGF,1,95,131,80
171412,2025-10-06_19:08:37.416,MSGF,1,96,131,80
171832,2025-10-06_19:08:37.837,MSGF,1,97,131,80
172253,2025-10-06_19:08:38.257,MSGF,1,98,131,80
172667,2025-10-06_19:08:38.671,MSGF,1,99,131,80
173081,2025-10-06_19:08:39.085,MSGF,1,100,131,81
173495,2025-10-06_19:08:39.499,MSGF,1,101,131,81
173915,2025-10-06_19:08:40.920,MSGF,1,102,131,81
174336,2025-10-06_19:08:40.341,MSGF,1,103,131,81
174750,2025-10-06_19:08:40.754,MSGF,1,104,131,81
175164,2025-10-06_19:08:41.168,MSGF,1,105,131,81
175578,2025-10-06_19:08:41.582,MSGF,1,106,131,81
175998,2025-10-06_19:08:42.003,MSGF,1,107,131,81
176419,2025-10-06_19:08:42.424,MSGF,1,108,131,81
176833,2025-10-06_19:08:42.837,MSGF,1,109,131,81
177247,2025-10-06_19:08:43.251,MSGF,1,110,131,81
177661,2025-10-06_19:08:43.665,MSGF,1,111,131,81
178081,2025-10-06_19:08:44.086,MSGF,1,112,131,81
178502,2025-10-06_19:08:44.507,MSGF,1,113,131,81
178916,2025-10-06_19:08:45.920,MSGF,1,114,131,81
179330,2025-10-06_19:08:45.334,MSGF,1,115,131,81
179744,2025-10-06_19:08:45.748,MSGF,1,116,131,81
180164,2025-10-06_19:08:46.169,MSGF,1,117,131,81
180585,2025-10-06_19:08:46.590,MSGF,1,118,131,81
180999,2025-10-06_19:08:47.003,MSGF,1,119,131,81
181413,2025-10-06_19:08:47.417,MSGF,1,120,131,81
181827,2025-10-06_19:08:47.831,MSGF,1,121,131,81
182247,2025-10-06_19:08:48.252,MSGF,1,122,131,81
182668,2025-10-06_19:08:48.673,MSGF,1,123,131,81
183082,2025-10-06_19:08:49.086,MSGF,1,124,131,81
183496,2025-10-06_19:08:49.500,MSGF,1,125,131,81
183910,2025-10-06_19:08:50.914,MSGF,1,126,131,81
184330,2025-10-06_19:08:50.335,MSGF,1,127,131,81
184751,2025-10-06_19:08:50.756,MSGF,1,128,131,81
185165,2025-10-06_19:08:51.169,MSGF,1,129,131,81
185497,2025-10-06_19:08:51.500,MSGF,1,130,131,48


264732,2025-10-06_19:10:10.737,MSGF,2,0,131,79
265137,2025-10-06_19:10:11.141,MSGF,2,1,131,79
265547,2025-10-06_19:10:11.551,MSGF,2,2,131,79
265951,2025-10-06_19:10:12.955,MSGF,2,3,131,79
266355,2025-10-06_19:10:12.359,MSGF,2,4,131,79
266765,2025-10-06_19:10:12.770,MSGF,2,5,131,79
267169,2025-10-06_19:10:13.173,MSGF,2,6,131,79
267579,2025-10-06_19:10:13.583,MSGF,2,7,131,79
267983,2025-10-06_19:10:14.987,MSGF,2,8,131,79
268387,2025-10-06_19:10:14.391,MSGF,2,9,131,79
268797,2025-10-06_19:10:14.802,MSGF,2,10,131,80
269212,2025-10-06_19:10:15.216,MSGF,2,11,131,80
269633,2025-10-06_19:10:15.637,MSGF,2,12,131,80
270047,2025-10-06_19:10:16.051,MSGF,2,13,131,80
270461,2025-10-06_19:10:16.465,MSGF,2,14,131,80
270881,2025-10-06_19:10:17.886,MSGF,2,15,131,80
271296,2025-10-06_19:10:17.300,MSGF,2,16,131,80
271717,2025-10-06_19:10:17.721,MSGF,2,17,131,80
272131,2025-10-06_19:10:18.135,MSGF,2,18,131,80
272545,2025-10-06_19:10:18.549,MSGF,2,19,131,80
272965,2025-10-06_19:10:19.970,MSGF,2,20,131,80
273380,2025-10-06_19:10:19.384,MSGF,2,21,131,80
273801,2025-10-06_19:10:19.805,MSGF,2,22,131,80
274215,2025-10-06_19:10:20.219,MSGF,2,23,131,80
274629,2025-10-06_19:10:20.633,MSGF,2,24,131,80
275049,2025-10-06_19:10:21.054,MSGF,2,25,131,80
275464,2025-10-06_19:10:21.468,MSGF,2,26,131,80
275885,2025-10-06_19:10:22.889,MSGF,2,27,131,80
276299,2025-10-06_19:10:22.303,MSGF,2,28,131,80
276713,2025-10-06_19:10:22.717,MSGF,2,29,131,80
277132,2025-10-06_19:10:23.137,MSGF,2,30,131,80
277547,2025-10-06_19:10:23.551,MSGF,2,31,131,80
277968,2025-10-06_19:10:24.972,MSGF,2,32,131,80
278382,2025-10-06_19:10:24.386,MSGF,2,33,131,80
278796,2025-10-06_19:10:24.800,MSGF,2,34,131,80
279216,2025-10-06_19:10:25.221,MSGF,2,35,131,80
279631,2025-10-06_19:10:25.635,MSGF,2,36,131,80
280052,2025-10-06_19:10:26.056,MSGF,2,37,131,80
280466,2025-10-06_19:10:26.470,MSGF,2,38,131,80
280880,2025-10-06_19:10:27.884,MSGF,2,39,131,80
281300,2025-10-06_19:10:27.305,MSGF,2,40,131,80
281715,2025-10-06_19:10:27.719,MSGF,2,41,131,80
282136,2025-10-06_19:10:28.140,MSGF,2,42,131,80
282550,2025-10-06_19:10:28.554,MSGF,2,43,131,80
282964,2025-10-06_19:10:29.968,MSGF,2,44,131,80
283384,2025-10-06_19:10:29.389,MSGF,2,45,131,80
283799,2025-10-06_19:10:29.803,MSGF,2,46,131,80
284220,2025-10-06_19:10:30.224,MSGF,2,47,131,80
285908,2025-10-06_19:10:32.912,MSGF,2,48,131,80
286322,2025-10-06_19:10:32.326,MSGF,2,49,131,80
286742,2025-10-06_19:10:32.747,MSGF,2,50,131,80
287157,2025-10-06_19:10:33.161,MSGF,2,51,131,80
287578,2025-10-06_19:10:33.582,MSGF,2,52,131,80
287992,2025-10-06_19:10:34.996,MSGF,2,53,131,80
288406,2025-10-06_19:10:34.410,MSGF,2,54,131,80
288826,2025-10-06_19:10:34.831,MSGF,2,55,131,80
289241,2025-10-06_19:10:35.245,MSGF,2,56,131,80
289662,2025-10-06_19:10:35.666,MSGF,2,57,131,80
290076,2025-10-06_19:10:36.080,MSGF,2,58,131,80
290490,2025-10-06_19:10:36.494,MSGF,2,59,131,80
290910,2025-10-06_19:10:37.915,MSGF,2,60,131,80
291325,2025-10-06_19:10:37.329,MSGF,2,61,131,80
291746,2025-10-06_19:10:37.750,MSGF,2,62,131,80
292160,2025-10-06_19:10:38.164,MSGF,2,63,131,80
292574,2025-10-06_19:10:38.578,MSGF,2,64,131,80
292994,2025-10-06_19:10:39.999,MSGF,2,65,131,80
293409,2025-10-06_19:10:39.413,MSGF,2,66,131,80
293830,2025-10-06_19:10:39.834,MSGF,2,67,131,80
294244,2025-10-06_19:10:40.248,MSGF,2,68,131,80
294658,2025-10-06_19:10:40.662,MSGF,2,69,131,80
295078,2025-10-06_19:10:41.083,MSGF,2,70,131,80
295493,2025-10-06_19:10:41.497,MSGF,2,71,131,80
295914,2025-10-06_19:10:42.918,MSGF,2,72,131,80
296328,2025-10-06_19:10:42.332,MSGF,2,73,131,80
296742,2025-10-06_19:10:42.746,MSGF,2,74,131,80
297162,2025-10-06_19:10:43.167,MSGF,2,75,131,80
297577,2025-10-06_19:10:43.581,MSGF,2,76,131,80
297998,2025-10-06_19:10:44.002,MSGF,2,77,131,80
298412,2025-10-06_19:10:44.416,MSGF,2,78,131,80
298826,2025-10-06_19:10:44.830,MSGF,2,79,131,80
299246,2025-10-06_19:10:45.251,MSGF,2,80,131,80
299661,2025-10-06_19:10:45.665,MSGF,2,81,131,80
300082,2025-10-06_19:10:46.086,MSGF,2,82,131,80
300496,2025-10-06_19:10:46.500,MSGF,2,83,131,80
300910,2025-10-06_19:10:47.914,MSGF,2,84,131,80
301330,2025-10-06_19:10:47.335,MSGF,2,85,131,80
301745,2025-10-06_19:10:47.749,MSGF,2,86,131,80
302166,2025-10-06_19:10:48.170,MSGF,2,87,131,80
302580,2025-10-06_19:10:48.584,MSGF,2,88,131,80
302994,2025-10-06_19:10:49.998,MSGF,2,89,131,80
303414,2025-10-06_19:10:49.419,MSGF,2,90,131,80
303829,2025-10-06_19:10:49.833,MSGF,2,91,131,80
304249,2025-10-06_19:10:50.253,MSGF,2,92,131,80
304663,2025-10-06_19:10:50.667,MSGF,2,93,131,80
305077,2025-10-06_19:10:51.081,MSGF,2,94,131,80
305497,2025-10-06_19:10:51.502,MSGF,2,95,131,80
305912,2025-10-06_19:10:52.916,MSGF,2,96,131,80
306332,2025-10-06_19:10:52.336,MSGF,2,97,131,80
306747,2025-10-06_19:10:52.751,MSGF,2,98,131,80
307161,2025-10-06_19:10:53.165,MSGF,2,99,131,80
307581,2025-10-06_19:10:53.586,MSGF,2,100,131,81
307996,2025-10-06_19:10:54.001,MSGF,2,101,131,81
308417,2025-10-06_19:10:54.422,MSGF,2,102,131,81
308832,2025-10-06_19:10:54.837,MSGF,2,103,131,81
309247,2025-10-06_19:10:55.252,MSGF,2,104,131,81
309668,2025-10-06_19:10:55.673,MSGF,2,105,131,81
310083,2025-10-06_19:10:56.088,MSGF,2,106,131,81
310504,2025-10-06_19:10:56.509,MSGF,2,107,131,81
310919,2025-10-06_19:10:57.924,MSGF,2,108,131,81
311334,2025-10-06_19:10:57.339,MSGF,2,109,131,81
311755,2025-10-06_19:10:57.760,MSGF,2,110,131,81
312170,2025-10-06_19:10:58.175,MSGF,2,111,131,81
312591,2025-10-06_19:10:58.596,MSGF,2,112,131,81
313006,2025-10-06_19:10:59.011,MSGF,2,113,131,81
313421,2025-10-06_19:10:59.426,MSGF,2,114,131,81
313842,2025-10-06_19:10:59.847,MSGF,2,115,131,81
314257,2025-10-06_19:11:00.262,MSGF,2,116,131,81
314678,2025-10-06_19:11:00.683,MSGF,2,117,131,81
315093,2025-10-06_19:11:01.098,MSGF,2,118,131,81
315508,2025-10-06_19:11:01.513,MSGF,2,119,131,81
315929,2025-10-06_19:11:02.934,MSGF,2,120,131,81
316344,2025-10-06_19:11:02.349,MSGF,2,121,131,81
316765,2025-10-06_19:11:02.770,MSGF,2,122,131,81
317180,2025-10-06_19:11:03.185,MSGF,2,123,131,81
317595,2025-10-06_19:11:03.600,MSGF,2,124,131,81
318016,2025-10-06_19:11:04.021,MSGF,2,125,131,81
318431,2025-10-06_19:11:04.436,MSGF,2,126,131,81
318852,2025-10-06_19:11:04.857,MSGF,2,127,131,81
319267,2025-10-06_19:11:05.272,MSGF,2,128,131,81
319682,2025-10-06_19:11:05.687,MSGF,2,129,131,81
320020,2025-10-06_19:11:06.023,MSGF,2,130,131,48
