time_ms,local_time,packet_type,sequence_no,fragment_idx,total_fragments,packet_size_bytes
337109,2025-10-06_18:29:46.625,MSGF,2,13,44,179
337792,2025-10-06_18:29:46.308,MSGF,2,14,44,179
338469,2025-10-06_18:29:47.985,MSGF,2,15,44,179
339152,2025-10-06_18:29:48.668,MSGF,2,16,44,179
339830,2025-10-06_18:29:48.346,MSGF,2,17,44,179
340507,2025-10-06_18:29:49.023,MSGF,2,18,44,179
341190,2025-10-06_18:29:50.706,MSGF,2,19,44,179
341867,2025-10-06_18:29:50.383,MSGF,2,20,44,179
342550,2025-10-06_18:29:51.066,MSGF,2,21,44,179
343228,2025-10-06_18:29:52.744,MSGF,2,22,44,179
343905,2025-10-06_18:29:53.421,MSGF,2,23,44,179
344588,2025-10-06_18:29:53.104,MSGF,2,24,44,179
345265,2025-10-06_18:29:54.781,MSGF,2,25,44,179
345948,2025-10-06_18:29:55.464,MSGF,2,26,44,179
346626,2025-10-06_18:29:55.142,MSGF,2,27,44,179
347303,2025-10-06_18:29:56.819,MSGF,2,28,44,179
347986,2025-10-06_18:29:57.502,MSGF,2,29,44,179
348663,2025-10-06_18:29:57.179,MSGF,2,30,44,179
349346,2025-10-06_18:29:58.862,MSGF,2,31,44,179
350024,2025-10-06_18:29:59.540,MSGF,2,32,44,179
350701,2025-10-06_18:29:59.217,MSGF,2,33,44,179
351384,2025-10-06_18:30:00.900,MSGF,2,34,44,179
352061,2025-10-06_18:30:01.577,MSGF,2,35,44,179
352744,2025-10-06_18:30:01.260,MSGF,2,36,44,179
353422,2025-10-06_18:30:02.938,MSGF,2,37,44,179
354099,2025-10-06_18:30:03.615,MSGF,2,38,44,179
354782,2025-10-06_18:30:03.298,MSGF,2,39,44,179
355459,2025-10-06_18:30:04.975,MSGF,2,40,44,179
356141,2025-10-06_18:30:05.657,MSGF,2,41,44,179
356819,2025-10-06_18:30:05.335,MSGF,2,42,44,179
357496,2025-10-06_18:30:06.796,MSGF,2,43,44,96
