time_ms,local_time,packet_type,sequence_no,fragment_idx,total_fragments,packet_size_bytes
58791,2025-10-06_19:07:04.049,MSGF,0,50,131,80
59205,2025-10-06_19:07:05.463,MSGF,0,51,131,80
59619,2025-10-06_19:07:05.877,MSGF,0,52,131,80
60033,2025-10-06_19:07:06.291,MSGF,0,53,131,80
60459,2025-10-06_19:07:06.717,MSGF,0,54,131,80
60873,2025-10-06_19:07:07.131,MSGF,0,55,131,80
61287,2025-10-06_19:07:07.545,MSGF,0,56,131,80
61701,2025-10-06_19:07:07.959,MSGF,0,57,131,80
62115,2025-10-06_19:07:08.373,MSGF,0,58,131,80
62541,2025-10-06_19:07:08.799,MSGF,0,59,131,80
62955,2025-10-06_19:07:09.213,MSGF,0,60,131,80
63369,2025-10-06_19:07:09.627,MSGF,0,61,131,80
63783,2025-10-06_19:07:09.041,MSGF,0,62,131,80
64197,2025-10-06_19:07:10.455,MSGF,0,63,131,80
64623,2025-10-06_19:07:10.881,MSGF,0,64,131,80
65037,2025-10-06_19:07:11.295,MSGF,0,65,131,80
65451,2025-10-06_19:07:11.709,MSGF,0,66,131,80
65865,2025-10-06_19:07:11.123,MSGF,0,67,131,80
66279,2025-10-06_19:07:12.537,MSGF,0,68,131,80
66705,2025-10-06_19:07:12.963,MSGF,0,69,131,80
67119,2025-10-06_19:07:13.377,MSGF,0,70,131,80
67533,2025-10-06_19:07:13.791,MSGF,0,71,131,80
67947,2025-10-06_19:07:14.205,MSGF,0,72,131,80
68361,2025-10-06_19:07:14.619,MSGF,0,73,131,80
68786,2025-10-06_19:07:14.045,MSGF,0,74,131,80
69200,2025-10-06_19:07:15.458,MSGF,0,75,131,80
69614,2025-10-06_19:07:15.872,MSGF,0,76,131,80
70028,2025-10-06_19:07:16.286,MSGF,0,77,131,80
70442,2025-10-06_19:07:16.700,MSGF,0,78,131,80
70868,2025-10-06_19:07:16.126,MSGF,0,79,131,80
71282,2025-10-06_19:07:17.540,MSGF,0,80,131,80
71696,2025-10-06_19:07:17.954,MSGF,0,81,131,80
72110,2025-10-06_19:07:18.368,MSGF,0,82,131,80
72524,2025-10-06_19:07:18.782,MSGF,0,83,131,80
72950,2025-10-06_19:07:19.208,MSGF,0,84,131,80
73364,2025-10-06_19:07:19.622,MSGF,0,85,131,80
73778,2025-10-06_19:07:19.036,MSGF,0,86,131,80
74192,2025-10-06_19:07:20.450,MSGF,0,87,131,80
74606,2025-10-06_19:07:20.864,MSGF,0,88,131,80
75032,2025-10-06_19:07:21.290,MSGF,0,89,131,80
75446,2025-10-06_19:07:21.704,MSGF,0,90,131,80
75860,2025-10-06_19:07:21.118,MSGF,0,91,131,80
76274,2025-10-06_19:07:22.532,MSGF,0,92,131,80
76688,2025-10-06_19:07:22.946,MSGF,0,93,131,80
77114,2025-10-06_19:07:23.372,MSGF,0,94,131,80
77528,2025-10-06_19:07:23.786,MSGF,0,95,131,80
77942,2025-10-06_19:07:24.200,MSGF,0,96,131,80
78356,2025-10-06_19:07:24.614,MSGF,0,97,131,80
78770,2025-10-06_19:07:24.028,MSGF,0,98,131,80
79196,2025-10-06_19:07:25.454,MSGF,0,99,131,80
79610,2025-10-06_19:07:25.868,MSGF,0,100,131,81
80024,2025-10-06_19:07:26.282,MSGF,0,101,131,81
80438,2025-10-06_19:07:26.696,MSGF,0,102,131,81
80852,2025-10-06_19:07:26.110,MSGF,0,103,131,81
81279,2025-10-06_19:07:27.537,MSGF,0,104,131,81
81694,2025-10-06_19:07:27.953,MSGF,0,105,131,81
82108,2025-10-06_19:07:28.366,MSGF,0,106,131,81
82522,2025-10-06_19:07:28.780,MSGF,0,107,131,81
82936,2025-10-06_19:07:29.194,MSGF,0,108,131,81
83363,2025-10-06_19:07:29.621,MSGF,0,109,131,81
83778,2025-10-06_19:07:29.037,MSGF,0,110,131,81
84192,2025-10-06_19:07:30.450,MSGF,0,111,131,81
84606,2025-10-06_19:07:30.864,MSGF,0,112,131,81
85020,2025-10-06_19:07:31.278,MSGF,0,113,131,81
85447,2025-10-06_19:07:31.705,MSGF,0,114,131,81
85862,2025-10-06_19:07:31.121,MSGF,0,115,131,81
86276,2025-10-06_19:07:32.534,MSGF,0,116,131,81
86690,2025-10-06_19:07:32.948,MSGF,0,117,131,81
87104,2025-10-06_19:07:33.362,MSGF,0,118,131,81
87531,2025-10-06_19:07:33.789,MSGF,0,119,131,81
87946,2025-10-06_19:07:34.205,MSGF,0,120,131,81
88360,2025-10-06_19:07:34.618,MSGF,0,121,131,81
88774,2025-10-06_19:07:34.032,MSGF,0,122,131,81
89188,2025-10-06_19:07:35.446,MSGF,0,123,131,81
89615,2025-10-06_19:07:35.873,MSGF,0,124,131,81
90030,2025-10-06_19:07:36.289,MSGF,0,125,131,81
90444,2025-10-06_19:07:36.702,MSGF,0,126,131,81
90858,2025-10-06_19:07:36.116,MSGF,0,127,131,81
91272,2025-10-06_19:07:37.530,MSGF,0,128,131,81
91699,2025-10-06_19:07:37.957,MSGF,0,129,131,81
92114,2025-10-06_19:07:38.290,MSGF,0,130,131,48


111517,2025-10-06_19:07:57.775,MSGF,1,0,131,79
111921,2025-10-06_19:07:58.180,MSGF,1,1,131,79
112331,2025-10-06_19:07:58.590,MSGF,1,2,131,79
112741,2025-10-06_19:07:58.000,MSGF,1,3,131,79
113145,2025-10-06_19:07:59.403,MSGF,1,4,131,79
113549,2025-10-06_19:07:59.807,MSGF,1,5,131,79
113953,2025-10-06_19:08:00.211,MSGF,1,6,131,79
114363,2025-10-06_19:08:00.621,MSGF,1,7,131,79
114772,2025-10-06_19:08:00.031,MSGF,1,8,131,79
115176,2025-10-06_19:08:01.434,MSGF,1,9,131,79
115580,2025-10-06_19:08:01.838,MSGF,1,10,131,80
115994,2025-10-06_19:08:02.252,MSGF,1,11,131,80
116414,2025-10-06_19:08:02.672,MSGF,1,12,131,80
116835,2025-10-06_19:08:02.094,MSGF,1,13,131,80
117249,2025-10-06_19:08:03.507,MSGF,1,14,131,80
117663,2025-10-06_19:08:03.921,MSGF,1,15,131,80
118077,2025-10-06_19:08:04.335,MSGF,1,16,131,80
118497,2025-10-06_19:08:04.755,MSGF,1,17,131,80
118918,2025-10-06_19:08:05.177,MSGF,1,18,131,80
119332,2025-10-06_19:08:05.590,MSGF,1,19,131,80
119746,2025-10-06_19:08:05.004,MSGF,1,20,131,80
120160,2025-10-06_19:08:06.418,MSGF,1,21,131,80
120580,2025-10-06_19:08:06.838,MSGF,1,22,131,80
121001,2025-10-06_19:08:07.260,MSGF,1,23,131,80
121415,2025-10-06_19:08:07.673,MSGF,1,24,131,80
121829,2025-10-06_19:08:07.087,MSGF,1,25,131,80
122243,2025-10-06_19:08:08.501,MSGF,1,26,131,80
122663,2025-10-06_19:08:08.921,MSGF,1,27,131,80
123084,2025-10-06_19:08:09.343,MSGF,1,28,131,80
123498,2025-10-06_19:08:09.756,MSGF,1,29,131,80
123912,2025-10-06_19:08:10.170,MSGF,1,30,131,80
124326,2025-10-06_19:08:10.584,MSGF,1,31,131,80
124746,2025-10-06_19:08:10.004,MSGF,1,32,131,80
125167,2025-10-06_19:08:11.426,MSGF,1,33,131,80
125581,2025-10-06_19:08:11.839,MSGF,1,34,131,80
125995,2025-10-06_19:08:12.253,MSGF,1,35,131,80
126409,2025-10-06_19:08:12.667,MSGF,1,36,131,80
126829,2025-10-06_19:08:12.087,MSGF,1,37,131,80
127250,2025-10-06_19:08:13.509,MSGF,1,38,131,80
127664,2025-10-06_19:08:13.922,MSGF,1,39,131,80
128078,2025-10-06_19:08:14.336,MSGF,1,40,131,80
128492,2025-10-06_19:08:14.750,MSGF,1,41,131,80
128911,2025-10-06_19:08:15.170,MSGF,1,42,131,80
129332,2025-10-06_19:08:15.591,MSGF,1,43,131,80
129746,2025-10-06_19:08:15.004,MSGF,1,44,131,80
130160,2025-10-06_19:08:16.418,MSGF,1,45,131,80
130574,2025-10-06_19:08:16.832,MSGF,1,46,131,80
130994,2025-10-06_19:08:17.252,MSGF,1,47,131,80
131415,2025-10-06_19:08:17.674,MSGF,1,48,131,80
131829,2025-10-06_19:08:17.087,MSGF,1,49,131,80
132243,2025-10-06_19:08:18.501,MSGF,1,50,131,80
132657,2025-10-06_19:08:18.915,MSGF,1,51,131,80
133077,2025-10-06_19:08:19.335,MSGF,1,52,131,80
133498,2025-10-06_19:08:19.757,MSGF,1,53,131,80
133912,2025-10-06_19:08:20.170,MSGF,1,54,131,80
134326,2025-10-06_19:08:20.584,MSGF,1,55,131,80
134740,2025-10-06_19:08:20.998,MSGF,1,56,131,80
135160,2025-10-06_19:08:21.418,MSGF,1,57,131,80
135581,2025-10-06_19:08:21.840,MSGF,1,58,131,80
135995,2025-10-06_19:08:22.253,MSGF,1,59,131,80
136409,2025-10-06_19:08:22.667,MSGF,1,60,131,80
136823,2025-10-06_19:08:22.081,MSGF,1,61,131,80
137243,2025-10-06_19:08:23.501,MSGF,1,62,131,80
137664,2025-10-06_19:08:23.923,MSGF,1,63,131,80
138078,2025-10-06_19:08:24.336,MSGF,1,64,131,80
138492,2025-10-06_19:08:24.750,MSGF,1,65,131,80
138906,2025-10-06_19:08:25.164,MSGF,1,66,131,80
139326,2025-10-06_19:08:25.584,MSGF,1,67,131,80
139747,2025-10-06_19:08:25.006,MSGF,1,68,131,80
140161,2025-10-06_19:08:26.419,MSGF,1,69,131,80
140575,2025-10-06_19:08:26.833,MSGF,1,70,131,80
140989,2025-10-06_19:08:27.247,MSGF,1,71,131,80
141409,2025-10-06_19:08:27.667,MSGF,1,72,131,80
141830,2025-10-06_19:08:27.089,MSGF,1,73,131,80
142244,2025-10-06_19:08:28.502,MSGF,1,74,131,80
142658,2025-10-06_19:08:28.916,MSGF,1,75,131,80
143072,2025-10-06_19:08:29.330,MSGF,1,76,131,80
143492,2025-10-06_19:08:29.750,MSGF,1,77,131,80
143913,2025-10-06_19:08:30.172,MSGF,1,78,131,80
144327,2025-10-06_19:08:30.585,MSGF,1,79,131,80
144741,2025-10-06_19:08:30.999,MSGF,1,80,131,80
145155,2025-10-06_19:08:31.413,MSGF,1,81,131,80
145575,2025-10-06_19:08:31.833,MSGF,1,82,131,80
145996,2025-10-06_19:08:32.255,MSGF,1,83,131,80
146410,2025-10-06_19:08:32.668,MSGF,1,84,131,80
146824,2025-10-06_19:08:32.082,MSGF,1,85,131,80
147238,2025-10-06_19:08:33.496,MSGF,1,86,131,80
147658,2025-10-06_19:08:33.916,MSGF,1,87,131,80
148079,2025-10-06_19:08:34.338,MSGF,1,88,131,80
148493,2025-10-06_19:08:34.751,MSGF,1,89,131,80
148907,2025-10-06_19:08:35.165,MSGF,1,90,131,80
149321,2025-10-06_19:08:35.579,MSGF,1,91,131,80
149741,2025-10-06_19:08:35.000,MSGF,1,92,131,80
150162,2025-10-06_19:08:36.421,MSGF,1,93,131,80
150576,2025-10-06_19:08:36.834,MSGF,1,94,131,80
150990,2025-10-06_19:08:37.248,MSGF,1,95,131,80
151404,2025-10-06_19:08:37.662,MSGF,1,96,131,80
151824,2025-10-06_19:08:37.082,MSGF,1,97,131,80
152245,2025-10-06_19:08:38.504,MSGF,1,98,131,80
152659,2025-10-06_19:08:38.917,MSGF,1,99,131,80
153073,2025-10-06_19:08:39.331,MSGF,1,100,131,81
153487,2025-10-06_19:08:39.745,MSGF,1,101,131,81
153907,2025-10-06_19:08:40.165,MSGF,1,102,131,81
154328,2025-10-06_19:08:40.587,MSGF,1,103,131,81
154742,2025-10-06_19:08:40.000,MSGF,1,104,131,81
155156,2025-10-06_19:08:41.414,MSGF,1,105,131,81
155570,2025-10-06_19:08:41.828,MSGF,1,106,131,81
155990,2025-10-06_19:08:42.248,MSGF,1,107,131,81
156411,2025-10-06_19:08:42.670,MSGF,1,108,131,81
156825,2025-10-06_19:08:42.083,MSGF,1,109,131,81
157239,2025-10-06_19:08:43.497,MSGF,1,110,131,81
157653,2025-10-06_19:08:43.911,MSGF,1,111,131,81
158073,2025-10-06_19:08:44.332,MSGF,1,112,131,81
158494,2025-10-06_19:08:44.753,MSGF,1,113,131,81
158908,2025-10-06_19:08:45.166,MSGF,1,114,131,81
159322,2025-10-06_19:08:45.580,MSGF,1,115,131,81
159736,2025-10-06_19:08:45.994,MSGF,1,116,131,81
160156,2025-10-06_19:08:46.414,MSGF,1,117,131,81
160577,2025-10-06_19:08:46.836,MSGF,1,118,131,81
160991,2025-10-06_19:08:47.249,MSGF,1,119,131,81
161405,2025-10-06_19:08:47.663,MSGF,1,120,131,81
161819,2025-10-06_19:08:47.077,MSGF,1,121,131,81
162239,2025-10-06_19:08:48.497,MSGF,1,122,131,81
162660,2025-10-06_19:08:48.919,MSGF,1,123,131,81
163074,2025-10-06_19:08:49.332,MSGF,1,124,131,81
163488,2025-10-06_19:08:49.746,MSGF,1,125,131,81
163902,2025-10-06_19:08:50.160,MSGF,1,126,131,81
164322,2025-10-06_19:08:50.580,MSGF,1,127,131,81
164743,2025-10-06_19:08:50.002,MSGF,1,128,131,81
165157,2025-10-06_19:08:51.415,MSGF,1,129,131,81
165571,2025-10-06_19:08:51.747,MSGF,1,130,131,48


244725,2025-10-06_19:10:10.983,MSGF,2,0,131,79
245129,2025-10-06_19:10:11.388,MSGF,2,1,131,79
245539,2025-10-06_19:10:11.798,MSGF,2,2,131,79
245943,2025-10-06_19:10:12.201,MSGF,2,3,131,79
246347,2025-10-06_19:10:12.605,MSGF,2,4,131,79
246757,2025-10-06_19:10:12.015,MSGF,2,5,131,79
247161,2025-10-06_19:10:13.419,MSGF,2,6,131,79
247571,2025-10-06_19:10:13.830,MSGF,2,7,131,79
247975,2025-10-06_19:10:14.233,MSGF,2,8,131,79
248379,2025-10-06_19:10:14.637,MSGF,2,9,131,79
248789,2025-10-06_19:10:14.047,MSGF,2,10,131,80
249204,2025-10-06_19:10:15.462,MSGF,2,11,131,80
249625,2025-10-06_19:10:15.884,MSGF,2,12,131,80
250039,2025-10-06_19:10:16.297,MSGF,2,13,131,80
250453,2025-10-06_19:10:16.711,MSGF,2,14,131,80
250873,2025-10-06_19:10:17.131,MSGF,2,15,131,80
251288,2025-10-06_19:10:17.546,MSGF,2,16,131,80
251709,2025-10-06_19:10:17.968,MSGF,2,17,131,80
252123,2025-10-06_19:10:18.381,MSGF,2,18,131,80
252537,2025-10-06_19:10:18.795,MSGF,2,19,131,80
252957,2025-10-06_19:10:19.215,MSGF,2,20,131,80
253372,2025-10-06_19:10:19.630,MSGF,2,21,131,80
253793,2025-10-06_19:10:19.052,MSGF,2,22,131,80
254207,2025-10-06_19:10:20.465,MSGF,2,23,131,80
254621,2025-10-06_19:10:20.879,MSGF,2,24,131,80
255041,2025-10-06_19:10:21.299,MSGF,2,25,131,80
255456,2025-10-06_19:10:21.714,MSGF,2,26,131,80
255877,2025-10-06_19:10:22.136,MSGF,2,27,131,80
256291,2025-10-06_19:10:22.549,MSGF,2,28,131,80
256705,2025-10-06_19:10:22.963,MSGF,2,29,131,80
257124,2025-10-06_19:10:23.383,MSGF,2,30,131,80
257539,2025-10-06_19:10:23.797,MSGF,2,31,131,80
257960,2025-10-06_19:10:24.219,MSGF,2,32,131,80
258374,2025-10-06_19:10:24.632,MSGF,2,33,131,80
258788,2025-10-06_19:10:24.046,MSGF,2,34,131,80
259208,2025-10-06_19:10:25.466,MSGF,2,35,131,80
259623,2025-10-06_19:10:25.881,MSGF,2,36,131,80
260044,2025-10-06_19:10:26.303,MSGF,2,37,131,80
260458,2025-10-06_19:10:26.716,MSGF,2,38,131,80
260872,2025-10-06_19:10:27.130,MSGF,2,39,131,80
261292,2025-10-06_19:10:27.551,MSGF,2,40,131,80
261707,2025-10-06_19:10:27.965,MSGF,2,41,131,80
262128,2025-10-06_19:10:28.387,MSGF,2,42,131,80
262542,2025-10-06_19:10:28.800,MSGF,2,43,131,80
262956,2025-10-06_19:10:29.214,MSGF,2,44,131,80
263376,2025-10-06_19:10:29.635,MSGF,2,45,131,80
263791,2025-10-06_19:10:29.049,MSGF,2,46,131,80
264212,2025-10-06_19:10:30.471,MSGF,2,47,131,80
264626,2025-10-06_19:10:30.884,MSGF,2,48,131,80
265900,2025-10-06_19:10:32.159,MSGF,2,48,131,80
266314,2025-10-06_19:10:32.572,MSGF,2,49,131,80
266734,2025-10-06_19:10:32.992,MSGF,2,50,131,80
267149,2025-10-06_19:10:33.408,MSGF,2,51,131,80
267570,2025-10-06_19:10:33.828,MSGF,2,52,131,80
267984,2025-10-06_19:10:34.242,MSGF,2,53,131,80
268398,2025-10-06_19:10:34.656,MSGF,2,54,131,80
268818,2025-10-06_19:10:34.077,MSGF,2,55,131,80
269233,2025-10-06_19:10:35.492,MSGF,2,56,131,80
269654,2025-10-06_19:10:35.912,MSGF,2,57,131,80
270068,2025-10-06_19:10:36.326,MSGF,2,58,131,80
270482,2025-10-06_19:10:36.740,MSGF,2,59,131,80
270902,2025-10-06_19:10:37.160,MSGF,2,60,131,80
271317,2025-10-06_19:10:37.576,MSGF,2,61,131,80
271738,2025-10-06_19:10:37.996,MSGF,2,62,131,80
272152,2025-10-06_19:10:38.410,MSGF,2,63,131,80
272566,2025-10-06_19:10:38.824,MSGF,2,64,131,80
272986,2025-10-06_19:10:39.244,MSGF,2,65,131,80
273401,2025-10-06_19:10:39.660,MSGF,2,66,131,80
273822,2025-10-06_19:10:39.080,MSGF,2,67,131,80
274236,2025-10-06_19:10:40.494,MSGF,2,68,131,80
274650,2025-10-06_19:10:40.908,MSGF,2,69,131,80
275070,2025-10-06_19:10:41.328,MSGF,2,70,131,80
275485,2025-10-06_19:10:41.744,MSGF,2,71,131,80
275906,2025-10-06_19:10:42.164,MSGF,2,72,131,80
276320,2025-10-06_19:10:42.578,MSGF,2,73,131,80
276734,2025-10-06_19:10:42.992,MSGF,2,74,131,80
277154,2025-10-06_19:10:43.413,MSGF,2,75,131,80
277569,2025-10-06_19:10:43.828,MSGF,2,76,131,80
277990,2025-10-06_19:10:44.248,MSGF,2,77,131,80
278404,2025-10-06_19:10:44.662,MSGF,2,78,131,80
278818,2025-10-06_19:10:44.076,MSGF,2,79,131,80
279238,2025-10-06_19:10:45.496,MSGF,2,80,131,80
279653,2025-10-06_19:10:45.912,MSGF,2,81,131,80
280074,2025-10-06_19:10:46.332,MSGF,2,82,131,80
280488,2025-10-06_19:10:46.746,MSGF,2,83,131,80
280902,2025-10-06_19:10:47.160,MSGF,2,84,131,80
281322,2025-10-06_19:10:47.580,MSGF,2,85,131,80
281737,2025-10-06_19:10:47.996,MSGF,2,86,131,80
282158,2025-10-06_19:10:48.416,MSGF,2,87,131,80
282572,2025-10-06_19:10:48.830,MSGF,2,88,131,80
282986,2025-10-06_19:10:49.244,MSGF,2,89,131,80
283406,2025-10-06_19:10:49.664,MSGF,2,90,131,80
283821,2025-10-06_19:10:49.080,MSGF,2,91,131,80
284241,2025-10-06_19:10:50.499,MSGF,2,92,131,80
284655,2025-10-06_19:10:50.913,MSGF,2,93,131,80
285069,2025-10-06_19:10:51.327,MSGF,2,94,131,80
285489,2025-10-06_19:10:51.748,MSGF,2,95,131,80
285904,2025-10-06_19:10:52.163,MSGF,2,96,131,80
286324,2025-10-06_19:10:52.582,MSGF,2,97,131,80
286739,2025-10-06_19:10:52.997,MSGF,2,98,131,80
287153,2025-10-06_19:10:53.411,MSGF,2,99,131,80
287573,2025-10-06_19:10:53.832,MSGF,2,100,131,81
287988,2025-10-06_19:10:54.247,MSGF,2,101,131,81
288409,2025-10-06_19:10:54.667,MSGF,2,102,131,81
288824,2025-10-06_19:10:54.082,MSGF,2,103,131,81
289239,2025-10-06_19:10:55.497,MSGF,2,104,131,81
289660,2025-10-06_19:10:55.919,MSGF,2,105,131,81
290075,2025-10-06_19:10:56.334,MSGF,2,106,131,81
290496,2025-10-06_19:10:56.754,MSGF,2,107,131,81
290911,2025-10-06_19:10:57.169,MSGF,2,108,131,81
291326,2025-10-06_19:10:57.584,MSGF,2,109,131,81
291747,2025-10-06_19:10:57.006,MSGF,2,110,131,81
292162,2025-10-06_19:10:58.421,MSGF,2,111,131,81
292583,2025-10-06_19:10:58.841,MSGF,2,112,131,81
292998,2025-10-06_19:10:59.256,MSGF,2,113,131,81
293413,2025-10-06_19:10:59.671,MSGF,2,114,131,81
293834,2025-10-06_19:10:59.093,MSGF,2,115,131,81
294249,2025-10-06_19:11:00.508,MSGF,2,116,131,81
294670,2025-10-06_19:11:00.928,MSGF,2,117,131,81
295085,2025-10-06_19:11:01.343,MSGF,2,118,131,81
295500,2025-10-06_19:11:01.758,MSGF,2,119,131,81
295921,2025-10-06_19:11:02.180,MSGF,2,120,131,81
296336,2025-10-06_19:11:02.595,MSGF,2,121,131,81
296757,2025-10-06_19:11:02.015,MSGF,2,122,131,81
297172,2025-10-06_19:11:03.430,MSGF,2,123,131,81
297587,2025-10-06_19:11:03.845,MSGF,2,124,131,81
298008,2025-10-06_19:11:04.267,MSGF,2,125,131,81
298423,2025-10-06_19:11:04.682,MSGF,2,126,131,81
298844,2025-10-06_19:11:04.102,MSGF,2,127,131,81
299259,2025-10-06_19:11:05.517,MSGF,2,128,131,81
299674,2025-10-06_19:11:05.932,MSGF,2,129,131,81
300095,2025-10-06_19:11:06.271,MSGF,2,130,131,48
