time_ms,local_time,packet_type,sequence_no,fragment_idx,total_fragments,packet_size_bytes
434205,2025-10-15_19:27:51.767,MSGF,0,16,131,80
436713,2025-10-15_19:27:53.275,MSGF,0,17,131,80
439216,2025-10-15_19:27:56.778,MSGF,0,18,131,80
441724,2025-10-15_19:27:58.287,MSGF,0,19,131,80
444228,2025-10-15_19:28:01.790,MSGF,0,20,131,80
446806,2025-10-15_19:28:03.368,MSGF,0,20,131,80
449384,2025-10-15_19:28:06.946,MSGF,0,20,131,80
451962,2025-10-15_19:28:08.524,MSGF,0,20,131,80
454465,2025-10-15_19:28:11.027,MSGF,0,21,131,80
456973,2025-10-15_19:28:13.535,MSGF,0,22,131,80
459476,2025-10-15_19:28:16.038,MSGF,0,23,131,80
461984,2025-10-15_19:28:18.547,MSGF,0,24,131,80
464488,2025-10-15_19:28:21.050,MSGF,0,25,131,80
466991,2025-10-15_19:28:23.553,MSGF,0,26,131,80
469499,2025-10-15_19:28:26.061,MSGF,0,27,131,80
472002,2025-10-15_19:28:28.564,MSGF,0,28,131,80
474510,2025-10-15_19:28:31.073,MSGF,0,29,131,80
477089,2025-10-15_19:28:33.651,MSGF,0,29,131,80
479592,2025-10-15_19:28:36.154,MSGF,0,30,131,80
482100,2025-10-15_19:28:38.662,MSGF,0,31,131,80
484603,2025-10-15_19:28:41.165,MSGF,0,32,131,80
487181,2025-10-15_19:28:44.743,MSGF,0,32,131,80
489759,2025-10-15_19:28:46.321,MSGF,0,32,131,80
492342,2025-10-15_19:28:49.904,MSGF,0,32,131,80
494920,2025-10-15_19:28:51.482,MSGF,0,32,131,80
497498,2025-10-15_19:28:54.060,MSGF,0,32,131,80
500076,2025-10-15_19:28:56.638,MSGF,0,32,131,80
502580,2025-10-15_19:28:59.142,MSGF,0,33,131,80
505088,2025-10-15_19:29:01.651,MSGF,0,34,131,80
507592,2025-10-15_19:29:04.154,MSGF,0,35,131,80
510100,2025-10-15_19:29:06.662,MSGF,0,36,131,80
512603,2025-10-15_19:29:09.165,MSGF,0,37,131,80
515106,2025-10-15_19:29:11.668,MSGF,0,38,131,80
517614,2025-10-15_19:29:14.177,MSGF,0,39,131,80
520118,2025-10-15_19:29:16.680,MSGF,0,40,131,80
522626,2025-10-15_19:29:19.188,MSGF,0,41,131,80
525129,2025-10-15_19:29:21.691,MSGF,0,42,131,80
527632,2025-10-15_19:29:24.194,MSGF,0,43,131,80
530140,2025-10-15_19:29:26.703,MSGF,0,44,131,80
532644,2025-10-15_19:29:29.206,MSGF,0,45,131,80
535152,2025-10-15_19:29:31.714,MSGF,0,46,131,80
537655,2025-10-15_19:29:34.217,MSGF,0,47,131,80
540158,2025-10-15_19:29:36.720,MSGF,0,48,131,80
542666,2025-10-15_19:29:39.229,MSGF,0,49,131,80
545170,2025-10-15_19:29:41.732,MSGF,0,50,131,80
547748,2025-10-15_19:29:44.310,MSGF,0,50,131,80
550257,2025-10-15_19:29:47.819,MSGF,0,51,131,80
552761,2025-10-15_19:29:49.323,MSGF,0,52,131,80
555265,2025-10-15_19:29:52.827,MSGF,0,53,131,80
557774,2025-10-15_19:29:54.337,MSGF,0,54,131,80
560353,2025-10-15_19:29:57.915,MSGF,0,54,131,80
562931,2025-10-15_19:29:59.493,MSGF,0,54,131,80
565435,2025-10-15_19:30:02.997,MSGF,0,55,131,80
567944,2025-10-15_19:30:04.506,MSGF,0,56,131,80
570448,2025-10-15_19:30:07.010,MSGF,0,57,131,80
572952,2025-10-15_19:30:09.514,MSGF,0,58,131,80
575461,2025-10-15_19:30:12.024,MSGF,0,59,131,80
577965,2025-10-15_19:30:14.527,MSGF,0,60,131,80
580474,2025-10-15_19:30:17.036,MSGF,0,61,131,80
582978,2025-10-15_19:30:19.540,MSGF,0,62,131,80
585481,2025-10-15_19:30:22.043,MSGF,0,63,131,80
587989,2025-10-15_19:30:24.552,MSGF,0,64,131,80
590492,2025-10-15_19:30:27.054,MSGF,0,65,131,80
593001,2025-10-15_19:30:29.563,MSGF,0,66,131,80
595505,2025-10-15_19:30:32.067,MSGF,0,67,131,80
598008,2025-10-15_19:30:34.570,MSGF,0,68,131,80
600516,2025-10-15_19:30:37.079,MSGF,0,69,131,80
603019,2025-10-15_19:30:39.581,MSGF,0,70,131,80
605528,2025-10-15_19:30:42.090,MSGF,0,71,131,80
608032,2025-10-15_19:30:44.594,MSGF,0,72,131,80
610535,2025-10-15_19:30:47.097,MSGF,0,73,131,80
613043,2025-10-15_19:30:49.606,MSGF,0,74,131,80
615547,2025-10-15_19:30:52.109,MSGF,0,75,131,80
618055,2025-10-15_19:30:54.617,MSGF,0,76,131,80
620559,2025-10-15_19:30:57.121,MSGF,0,77,131,80
623062,2025-10-15_19:30:59.624,MSGF,0,78,131,80
625570,2025-10-15_19:31:02.132,MSGF,0,79,131,80
628073,2025-10-15_19:31:04.635,MSGF,0,80,131,80
630582,2025-10-15_19:31:07.144,MSGF,0,81,131,80
633086,2025-10-15_19:31:09.648,MSGF,0,82,131,80
635589,2025-10-15_19:31:12.151,MSGF,0,83,131,80
638097,2025-10-15_19:31:14.660,MSGF,0,84,131,80
640601,2025-10-15_19:31:17.163,MSGF,0,85,131,80
643110,2025-10-15_19:31:19.672,MSGF,0,86,131,80
645614,2025-10-15_19:31:22.176,MSGF,0,87,131,80
648117,2025-10-15_19:31:24.679,MSGF,0,88,131,80
650625,2025-10-15_19:31:27.188,MSGF,0,89,131,80
653129,2025-10-15_19:31:29.691,MSGF,0,90,131,80
655638,2025-10-15_19:31:32.200,MSGF,0,91,131,80
658141,2025-10-15_19:31:34.703,MSGF,0,92,131,80
660644,2025-10-15_19:31:37.206,MSGF,0,93,131,80
663152,2025-10-15_19:31:39.715,MSGF,0,94,131,80
665656,2025-10-15_19:31:42.218,MSGF,0,95,131,80
668165,2025-10-15_19:31:44.727,MSGF,0,96,131,80
670668,2025-10-15_19:31:47.230,MSGF,0,97,131,80
673171,2025-10-15_19:31:49.733,MSGF,0,98,131,80
675679,2025-10-15_19:31:52.242,MSGF,0,99,131,80
678183,2025-10-15_19:31:55.745,MSGF,0,100,131,81
680693,2025-10-15_19:31:57.255,MSGF,0,101,131,81
683197,2025-10-15_19:32:00.759,MSGF,0,102,131,81
685700,2025-10-15_19:32:02.262,MSGF,0,103,131,81
688278,2025-10-15_19:32:05.840,MSGF,0,103,131,81
690856,2025-10-15_19:32:07.418,MSGF,0,103,131,81
693439,2025-10-15_19:32:10.001,MSGF,0,103,131,81
696017,2025-10-15_19:32:12.579,MSGF,0,103,131,81
698595,2025-10-15_19:32:15.157,MSGF,0,103,131,81
701103,2025-10-15_19:32:17.666,MSGF,0,104,131,81
703614,2025-10-15_19:32:20.176,MSGF,0,105,131,81
706117,2025-10-15_19:32:22.679,MSGF,0,106,131,81
708620,2025-10-15_19:32:25.182,MSGF,0,107,131,81
711123,2025-10-15_19:32:27.685,MSGF,0,108,131,81
713631,2025-10-15_19:32:30.194,MSGF,0,109,131,81
716142,2025-10-15_19:32:32.704,MSGF,0,110,131,81
718645,2025-10-15_19:32:35.207,MSGF,0,111,131,81
721223,2025-10-15_19:32:38.785,MSGF,0,111,131,81
723801,2025-10-15_19:32:40.363,MSGF,0,111,131,81
726379,2025-10-15_19:32:43.941,MSGF,0,111,131,81
728957,2025-10-15_19:32:45.519,MSGF,0,111,131,81
731540,2025-10-15_19:32:48.102,MSGF,0,111,131,81
734118,2025-10-15_19:32:50.680,MSGF,0,111,131,81
736621,2025-10-15_19:32:53.183,MSGF,0,112,131,81
739124,2025-10-15_19:32:55.686,MSGF,0,113,131,81
741632,2025-10-15_19:32:58.195,MSGF,0,114,131,81
744142,2025-10-15_19:33:00.704,MSGF,0,115,131,81
746645,2025-10-15_19:33:03.207,MSGF,0,116,131,81
749148,2025-10-15_19:33:05.710,MSGF,0,117,131,81
751651,2025-10-15_19:33:08.213,MSGF,0,118,131,81
754159,2025-10-15_19:33:10.722,MSGF,0,119,131,81
756669,2025-10-15_19:33:13.231,MSGF,0,120,131,81
759172,2025-10-15_19:33:15.734,MSGF,0,121,131,81
761675,2025-10-15_19:33:18.237,MSGF,0,122,131,81
764178,2025-10-15_19:33:21.740,MSGF,0,123,131,81
766686,2025-10-15_19:33:23.249,MSGF,0,124,131,81
769196,2025-10-15_19:33:26.758,MSGF,0,125,131,81
771699,2025-10-15_19:33:28.261,MSGF,0,126,131,81
774202,2025-10-15_19:33:31.764,MSGF,0,127,131,81
776705,2025-10-15_19:33:33.267,MSGF,0,128,131,81
779213,2025-10-15_19:33:36.776,MSGF,0,129,131,81
781723,2025-10-15_19:33:38.793,MSGF,0,130,131,48
