time_ms,local_time,packet_type,sequence_no,fragment_idx,total_fragments,packet_size_bytes
193763,2025-10-15_19:19:09.768,MSGF,0,44,131,80
196266,2025-10-15_19:19:12.271,MSGF,0,45,131,80
198769,2025-10-15_19:19:14.774,MSGF,0,46,131,80
201272,2025-10-15_19:19:17.277,MSGF,0,47,131,80
203775,2025-10-15_19:19:19.780,MSGF,0,48,131,80
206289,2025-10-15_19:19:22.294,MSGF,0,49,131,80
208792,2025-10-15_19:19:24.797,MSGF,0,50,131,80
211295,2025-10-15_19:19:27.300,MSGF,0,51,131,80
213798,2025-10-15_19:19:29.803,MSGF,0,52,131,80
231780,2025-10-15_19:19:47.785,MSGF,0,53,131,80
234294,2025-10-15_19:19:50.299,MSGF,0,54,131,80
236797,2025-10-15_19:19:52.802,MSGF,0,55,131,80
239300,2025-10-15_19:19:55.305,MSGF,0,56,131,80
241803,2025-10-15_19:19:57.808,MSGF,0,57,131,80
244307,2025-10-15_19:20:00.312,MSGF,0,58,131,80
246821,2025-10-15_19:20:02.826,MSGF,0,59,131,80
249325,2025-10-15_19:20:05.330,MSGF,0,60,131,80
251829,2025-10-15_19:20:07.834,MSGF,0,61,131,80
254333,2025-10-15_19:20:10.338,MSGF,0,62,131,80
256837,2025-10-15_19:20:12.842,MSGF,0,63,131,80
259351,2025-10-15_19:20:15.356,MSGF,0,64,131,80
261855,2025-10-15_19:20:17.860,MSGF,0,65,131,80
264359,2025-10-15_19:20:20.364,MSGF,0,66,131,80
573692,2025-10-15_19:25:29.697,MSGF,0,0,131,79
576195,2025-10-15_19:25:31.200,MSGF,0,1,131,79
578704,2025-10-15_19:25:34.709,MSGF,0,2,131,79
581207,2025-10-15_19:25:36.212,MSGF,0,3,131,79
583712,2025-10-15_19:25:39.717,MSGF,0,4,131,79
586215,2025-10-15_19:25:41.220,MSGF,0,5,131,79
588718,2025-10-15_19:25:44.723,MSGF,0,6,131,79
591227,2025-10-15_19:25:46.232,MSGF,0,7,131,79
593730,2025-10-15_19:25:49.735,MSGF,0,8,131,79
596238,2025-10-15_19:25:52.243,MSGF,0,9,131,79
598741,2025-10-15_19:25:54.746,MSGF,0,10,131,80
601244,2025-10-15_19:25:57.249,MSGF,0,11,131,80
603753,2025-10-15_19:25:59.758,MSGF,0,12,131,80
606256,2025-10-15_19:26:02.261,MSGF,0,13,131,80
608764,2025-10-15_19:26:04.769,MSGF,0,14,131,80
611267,2025-10-15_19:26:07.272,MSGF,0,15,131,80
613770,2025-10-15_19:26:09.775,MSGF,0,16,131,80
634335,2025-10-15_19:26:30.340,MSGF,0,17,131,80
636838,2025-10-15_19:26:32.843,MSGF,0,18,131,80
639347,2025-10-15_19:26:35.352,MSGF,0,19,131,80
641850,2025-10-15_19:26:37.855,MSGF,0,20,131,80
644353,2025-10-15_19:26:40.358,MSGF,0,21,131,80
646862,2025-10-15_19:26:42.867,MSGF,0,22,131,80
649365,2025-10-15_19:26:45.370,MSGF,0,23,131,80
651874,2025-10-15_19:26:47.879,MSGF,0,24,131,80

675161,2025-10-15_19:27:10.166,MSGF,0,0,131,79
677664,2025-10-15_19:27:13.669,MSGF,0,1,131,79
680172,2025-10-15_19:27:15.177,MSGF,0,2,131,79
682675,2025-10-15_19:27:18.680,MSGF,0,3,131,79
685184,2025-10-15_19:27:20.189,MSGF,0,4,131,79
687687,2025-10-15_19:27:23.692,MSGF,0,5,131,79
690190,2025-10-15_19:27:25.195,MSGF,0,6,131,79
692698,2025-10-15_19:27:28.703,MSGF,0,7,131,79
695201,2025-10-15_19:27:30.206,MSGF,0,8,131,79
697710,2025-10-15_19:27:33.715,MSGF,0,9,131,79
700213,2025-10-15_19:27:35.218,MSGF,0,10,131,80
702716,2025-10-15_19:27:38.721,MSGF,0,11,131,80
705224,2025-10-15_19:27:40.229,MSGF,0,12,131,80
707727,2025-10-15_19:27:43.732,MSGF,0,13,131,80
710236,2025-10-15_19:27:45.241,MSGF,0,14,131,80
712739,2025-10-15_19:27:48.744,MSGF,0,15,131,80
715242,2025-10-15_19:27:51.247,MSGF,0,16,131,80
717750,2025-10-15_19:27:53.755,MSGF,0,17,131,80
720253,2025-10-15_19:27:56.258,MSGF,0,18,131,80
722762,2025-10-15_19:27:58.767,MSGF,0,19,131,80
732999,2025-10-15_19:28:08.004,MSGF,0,20,131,80
735502,2025-10-15_19:28:11.507,MSGF,0,21,131,80
738010,2025-10-15_19:28:13.015,MSGF,0,22,131,80
740513,2025-10-15_19:28:16.518,MSGF,0,23,131,80
743022,2025-10-15_19:28:18.027,MSGF,0,24,131,80
745525,2025-10-15_19:28:21.530,MSGF,0,25,131,80
748028,2025-10-15_19:28:23.033,MSGF,0,26,131,80
750536,2025-10-15_19:28:26.541,MSGF,0,27,131,80
753039,2025-10-15_19:28:28.044,MSGF,0,28,131,80
755548,2025-10-15_19:28:31.553,MSGF,0,29,131,80
758126,2025-10-15_19:28:33.131,MSGF,0,29,131,80
760629,2025-10-15_19:28:36.634,MSGF,0,30,131,80
763137,2025-10-15_19:28:38.142,MSGF,0,31,131,80
781114,2025-10-15_19:28:56.119,MSGF,0,32,131,80
783617,2025-10-15_19:28:59.622,MSGF,0,33,131,80
786126,2025-10-15_19:29:01.131,MSGF,0,34,131,80
788629,2025-10-15_19:29:04.634,MSGF,0,35,131,80
791137,2025-10-15_19:29:06.142,MSGF,0,36,131,80
793640,2025-10-15_19:29:09.645,MSGF,0,37,131,80
796143,2025-10-15_19:29:11.148,MSGF,0,38,131,80
798652,2025-10-15_19:29:14.657,MSGF,0,39,131,80
801155,2025-10-15_19:29:16.160,MSGF,0,40,131,80
803663,2025-10-15_19:29:19.668,MSGF,0,41,131,80
806166,2025-10-15_19:29:21.171,MSGF,0,42,131,80
808669,2025-10-15_19:29:24.674,MSGF,0,43,131,80
811178,2025-10-15_19:29:26.183,MSGF,0,44,131,80
813681,2025-10-15_19:29:29.686,MSGF,0,45,131,80
816189,2025-10-15_19:29:31.194,MSGF,0,46,131,80
818692,2025-10-15_19:29:34.697,MSGF,0,47,131,80
821195,2025-10-15_19:29:36.200,MSGF,0,48,131,80
823704,2025-10-15_19:29:39.709,MSGF,0,49,131,80
828786,2025-10-15_19:29:44.791,MSGF,0,50,131,80
831295,2025-10-15_19:29:47.300,MSGF,0,51,131,80
833799,2025-10-15_19:29:49.804,MSGF,0,52,131,80
836303,2025-10-15_19:29:52.308,MSGF,0,53,131,80
843969,2025-10-15_19:29:59.974,MSGF,0,54,131,80
846473,2025-10-15_19:30:02.478,MSGF,0,55,131,80
848982,2025-10-15_19:30:04.987,MSGF,0,56,131,80
851486,2025-10-15_19:30:07.491,MSGF,0,57,131,80
853990,2025-10-15_19:30:09.995,MSGF,0,58,131,80
856499,2025-10-15_19:30:12.504,MSGF,0,59,131,80
859003,2025-10-15_19:30:14.008,MSGF,0,60,131,80
861512,2025-10-15_19:30:17.517,MSGF,0,61,131,80
864016,2025-10-15_19:30:19.021,MSGF,0,62,131,80
866519,2025-10-15_19:30:22.524,MSGF,0,63,131,80
869027,2025-10-15_19:30:24.032,MSGF,0,64,131,80
871530,2025-10-15_19:30:27.535,MSGF,0,65,131,80
874039,2025-10-15_19:30:29.044,MSGF,0,66,131,80
876543,2025-10-15_19:30:32.548,MSGF,0,67,131,80
879046,2025-10-15_19:30:34.051,MSGF,0,68,131,80
881554,2025-10-15_19:30:37.559,MSGF,0,69,131,80
884057,2025-10-15_19:30:39.062,MSGF,0,70,131,80
886566,2025-10-15_19:30:42.571,MSGF,0,71,131,80
889070,2025-10-15_19:30:44.075,MSGF,0,72,131,80
891573,2025-10-15_19:30:47.578,MSGF,0,73,131,80
894082,2025-10-15_19:30:49.087,MSGF,0,74,131,80
896585,2025-10-15_19:30:52.590,MSGF,0,75,131,80
899093,2025-10-15_19:30:54.098,MSGF,0,76,131,80
901597,2025-10-15_19:30:57.602,MSGF,0,77,131,80
904100,2025-10-15_19:30:59.105,MSGF,0,78,131,80
906608,2025-10-15_19:31:02.613,MSGF,0,79,131,80
909111,2025-10-15_19:31:04.116,MSGF,0,80,131,80
911620,2025-10-15_19:31:07.625,MSGF,0,81,131,80
914124,2025-10-15_19:31:09.129,MSGF,0,82,131,80
916627,2025-10-15_19:31:12.632,MSGF,0,83,131,80
919136,2025-10-15_19:31:14.141,MSGF,0,84,131,80
921639,2025-10-15_19:31:17.644,MSGF,0,85,131,80
924148,2025-10-15_19:31:19.153,MSGF,0,86,131,80
926652,2025-10-15_19:31:22.657,MSGF,0,87,131,80
929155,2025-10-15_19:31:24.160,MSGF,0,88,131,80
931664,2025-10-15_19:31:27.669,MSGF,0,89,131,80
934167,2025-10-15_19:31:29.172,MSGF,0,90,131,80
936676,2025-10-15_19:31:32.681,MSGF,0,91,131,80
939179,2025-10-15_19:31:34.184,MSGF,0,92,131,80
941682,2025-10-15_19:31:37.687,MSGF,0,93,131,80
944191,2025-10-15_19:31:39.196,MSGF,0,94,131,80
946694,2025-10-15_19:31:42.699,MSGF,0,95,131,80
949203,2025-10-15_19:31:44.208,MSGF,0,96,131,80
951706,2025-10-15_19:31:47.711,MSGF,0,97,131,80
954209,2025-10-15_19:31:49.214,MSGF,0,98,131,80
956718,2025-10-15_19:31:52.723,MSGF,0,99,131,80
959221,2025-10-15_19:31:54.226,MSGF,0,100,131,81
961731,2025-10-15_19:31:57.736,MSGF,0,101,131,81
964235,2025-10-15_19:31:59.240,MSGF,0,102,131,81
977055,2025-10-15_19:32:12.060,MSGF,0,103,131,81
979633,2025-10-15_19:32:15.638,MSGF,0,103,131,81
982142,2025-10-15_19:32:17.147,MSGF,0,104,131,81
984652,2025-10-15_19:32:20.657,MSGF,0,105,131,81
987155,2025-10-15_19:32:22.160,MSGF,0,106,131,81
989658,2025-10-15_19:32:25.663,MSGF,0,107,131,81
992161,2025-10-15_19:32:27.166,MSGF,0,108,131,81
994670,2025-10-15_19:32:30.675,MSGF,0,109,131,81
997180,2025-10-15_19:32:32.185,MSGF,0,110,131,81
1015156,2025-10-15_19:32:50.161,MSGF,0,111,131,81
1017659,2025-10-15_19:32:53.664,MSGF,0,112,131,81
1020162,2025-10-15_19:32:55.167,MSGF,0,113,131,81
1022671,2025-10-15_19:32:58.676,MSGF,0,114,131,81
1025180,2025-10-15_19:33:00.185,MSGF,0,115,131,81
1027683,2025-10-15_19:33:03.688,MSGF,0,116,131,81
1030186,2025-10-15_19:33:05.191,MSGF,0,117,131,81
1032689,2025-10-15_19:33:08.694,MSGF,0,118,131,81
1035198,2025-10-15_19:33:10.203,MSGF,0,119,131,81
1037707,2025-10-15_19:33:13.712,MSGF,0,120,131,81
1040210,2025-10-15_19:33:15.215,MSGF,0,121,131,81
1042713,2025-10-15_19:33:18.718,MSGF,0,122,131,81
1045216,2025-10-15_19:33:20.221,MSGF,0,123,131,81
1047725,2025-10-15_19:33:23.730,MSGF,0,124,131,81
1050234,2025-10-15_19:33:25.239,MSGF,0,125,131,81
1052737,2025-10-15_19:33:28.742,MSGF,0,126,131,81
1055240,2025-10-15_19:33:31.245,MSGF,0,127,131,81
1057743,2025-10-15_19:33:33.748,MSGF,0,128,131,81
1060252,2025-10-15_19:33:36.257,MSGF,0,129,131,81
1062269,2025-10-15_19:33:38.272,MSGF,0,130,131,48
