time_ms,local_time,packet_type,sequence_no,fragment_idx,total_fragments,packet_size_bytes
224868,2025-10-15_17:38:26.870,ACKF,0,98,-1,35
226253,2025-10-15_17:38:28.255,ACKF,0,99,-1,35
227632,2025-10-15_17:38:29.634,ACKF,0,100,-1,36
229011,2025-10-15_17:38:30.013,ACKF,0,101,-1,36
230390,2025-10-15_17:38:32.392,ACKF,0,102,-1,36
231775,2025-10-15_17:38:33.777,ACKF,0,103,-1,36
233159,2025-10-15_17:38:34.161,ACKF,0,104,-1,36
234538,2025-10-15_17:38:36.540,ACKF,0,105,-1,36
235917,2025-10-15_17:38:37.919,ACKF,0,106,-1,36
237296,2025-10-15_17:38:39.298,ACKF,0,107,-1,36
238681,2025-10-15_17:38:40.683,ACKF,0,108,-1,36
240066,2025-10-15_17:38:41.068,ACKF,0,109,-1,36
241445,2025-10-15_17:38:43.447,ACKF,0,110,-1,36
242824,2025-10-15_17:38:44.826,ACKF,0,111,-1,36
244203,2025-10-15_17:38:46.205,ACKF,0,112,-1,36
245588,2025-10-15_17:38:47.590,ACKF,0,113,-1,36
246973,2025-10-15_17:38:48.975,ACKF,0,114,-1,36
248352,2025-10-15_17:38:50.354,ACKF,0,115,-1,36
249731,2025-10-15_17:38:51.733,ACKF,0,116,-1,36
251110,2025-10-15_17:38:52.112,ACKF,0,117,-1,36
252495,2025-10-15_17:38:54.497,ACKF,0,118,-1,36
253880,2025-10-15_17:38:55.882,ACKF,0,119,-1,36
255259,2025-10-15_17:38:57.261,ACKF,0,120,-1,36
256638,2025-10-15_17:38:58.640,ACKF,0,121,-1,36
258017,2025-10-15_17:38:59.019,ACKF,0,122,-1,36
259402,2025-10-15_17:39:01.404,ACKF,0,123,-1,36
260787,2025-10-15_17:39:02.789,ACKF,0,124,-1,36
262166,2025-10-15_17:39:03.168,ACKF,0,125,-1,36
263545,2025-10-15_17:39:05.547,ACKF,0,126,-1,36
264924,2025-10-15_17:39:06.926,ACKF,0,127,-1,36
266309,2025-10-15_17:39:08.311,ACKF,0,128,-1,36
267694,2025-10-15_17:39:09.696,ACKF,0,129,-1,36
268784,2025-10-15_17:39:10.786,ACKF,0,130,-1,36
269911,2025-10-15_17:39:11.913,ACK,0,-1,-1,40



328370,2025-10-15_17:40:10.372,ACKF,1,0,-1,34
329667,2025-10-15_17:40:11.669,ACKF,1,1,-1,34
330975,2025-10-15_17:40:12.977,ACKF,1,2,-1,34
332272,2025-10-15_17:40:14.274,ACKF,1,3,-1,34
333569,2025-10-15_17:40:15.571,ACKF,1,4,-1,34
334866,2025-10-15_17:40:16.868,ACKF,1,5,-1,34
336163,2025-10-15_17:40:17.165,ACKF,1,6,-1,34
337471,2025-10-15_17:40:19.473,ACKF,1,7,-1,34
338768,2025-10-15_17:40:20.770,ACKF,1,8,-1,34
340065,2025-10-15_17:40:21.067,ACKF,1,9,-1,34
341444,2025-10-15_17:40:23.446,ACKF,1,10,-1,35
342823,2025-10-15_17:40:24.825,ACKF,1,11,-1,35
344214,2025-10-15_17:40:26.216,ACKF,1,12,-1,35
345593,2025-10-15_17:40:27.595,ACKF,1,13,-1,35
346972,2025-10-15_17:40:28.974,ACKF,1,14,-1,35
348351,2025-10-15_17:40:30.353,ACKF,1,15,-1,35
349730,2025-10-15_17:40:31.732,ACKF,1,16,-1,35
351121,2025-10-15_17:40:32.123,ACKF,1,17,-1,35
352500,2025-10-15_17:40:34.502,ACKF,1,18,-1,35
353879,2025-10-15_17:40:35.881,ACKF,1,19,-1,35
355258,2025-10-15_17:40:37.260,ACKF,1,20,-1,35
356637,2025-10-15_17:40:38.639,ACKF,1,21,-1,35
358028,2025-10-15_17:40:39.030,ACKF,1,22,-1,35
359407,2025-10-15_17:40:41.409,ACKF,1,23,-1,35
360786,2025-10-15_17:40:42.788,ACKF,1,24,-1,35
362165,2025-10-15_17:40:43.167,ACKF,1,25,-1,35
363544,2025-10-15_17:40:45.546,ACKF,1,26,-1,35
364935,2025-10-15_17:40:46.937,ACKF,1,27,-1,35
366314,2025-10-15_17:40:48.316,ACKF,1,28,-1,35
367693,2025-10-15_17:40:49.695,ACKF,1,29,-1,35
369072,2025-10-15_17:40:50.074,ACKF,1,30,-1,35
370451,2025-10-15_17:40:52.453,ACKF,1,31,-1,35
371842,2025-10-15_17:40:53.844,ACKF,1,32,-1,35
373221,2025-10-15_17:40:55.223,ACKF,1,33,-1,35
374600,2025-10-15_17:40:56.602,ACKF,1,34,-1,35
375979,2025-10-15_17:40:57.981,ACKF,1,35,-1,35
377358,2025-10-15_17:40:59.360,ACKF,1,36,-1,35
378749,2025-10-15_17:41:00.751,ACKF,1,37,-1,35
380128,2025-10-15_17:41:01.130,ACKF,1,38,-1,35
381507,2025-10-15_17:41:03.509,ACKF,1,39,-1,35
382886,2025-10-15_17:41:04.888,ACKF,1,40,-1,35
384265,2025-10-15_17:41:06.267,ACKF,1,41,-1,35
385656,2025-10-15_17:41:07.658,ACKF,1,42,-1,35
387035,2025-10-15_17:41:08.037,ACKF,1,43,-1,35
388414,2025-10-15_17:41:10.416,ACKF,1,44,-1,35
389793,2025-10-15_17:41:11.795,ACKF,1,45,-1,35
391172,2025-10-15_17:41:12.174,ACKF,1,46,-1,35
392563,2025-10-15_17:41:14.565,ACKF,1,47,-1,35
393942,2025-10-15_17:41:15.944,ACKF,1,48,-1,35
395321,2025-10-15_17:41:17.323,ACKF,1,49,-1,35
396700,2025-10-15_17:41:18.702,ACKF,1,50,-1,35
398079,2025-10-15_17:41:19.081,ACKF,1,51,-1,35
399469,2025-10-15_17:41:21.471,ACKF,1,52,-1,35
400848,2025-10-15_17:41:22.850,ACKF,1,53,-1,35
402227,2025-10-15_17:41:24.229,ACKF,1,54,-1,35
403606,2025-10-15_17:41:25.608,ACKF,1,55,-1,35
404985,2025-10-15_17:41:26.987,ACKF,1,56,-1,35
406375,2025-10-15_17:41:28.377,ACKF,1,57,-1,35
407754,2025-10-15_17:41:29.756,ACKF,1,58,-1,35
409133,2025-10-15_17:41:30.135,ACKF,1,59,-1,35
410512,2025-10-15_17:41:32.514,ACKF,1,60,-1,35
411891,2025-10-15_17:41:33.893,ACKF,1,61,-1,35
413282,2025-10-15_17:41:35.284,ACKF,1,62,-1,35
414661,2025-10-15_17:41:36.663,ACKF,1,63,-1,35
416040,2025-10-15_17:41:37.042,ACKF,1,64,-1,35
417419,2025-10-15_17:41:39.421,ACKF,1,65,-1,35
418798,2025-10-15_17:41:40.800,ACKF,1,66,-1,35
420189,2025-10-15_17:41:41.191,ACKF,1,67,-1,35
421568,2025-10-15_17:41:43.570,ACKF,1,68,-1,35
422947,2025-10-15_17:41:44.949,ACKF,1,69,-1,35
424326,2025-10-15_17:41:46.328,ACKF,1,70,-1,35
425705,2025-10-15_17:41:47.707,ACKF,1,71,-1,35
427096,2025-10-15_17:41:48.098,ACKF,1,72,-1,35
428475,2025-10-15_17:41:50.477,ACKF,1,73,-1,35
429854,2025-10-15_17:41:51.856,ACKF,1,74,-1,35
431233,2025-10-15_17:41:53.235,ACKF,1,75,-1,35
432612,2025-10-15_17:41:54.614,ACKF,1,76,-1,35
434003,2025-10-15_17:41:55.005,ACKF,1,77,-1,35
435382,2025-10-15_17:41:57.384,ACKF,1,78,-1,35
436761,2025-10-15_17:41:58.763,ACKF,1,79,-1,35
438140,2025-10-15_17:41:59.142,ACKF,1,80,-1,35
439519,2025-10-15_17:42:01.521,ACKF,1,81,-1,35
440910,2025-10-15_17:42:02.912,ACKF,1,82,-1,35
442289,2025-10-15_17:42:04.291,ACKF,1,83,-1,35
443668,2025-10-15_17:42:05.670,ACKF,1,84,-1,35
445047,2025-10-15_17:42:06.049,ACKF,1,85,-1,35
446426,2025-10-15_17:42:08.428,ACKF,1,86,-1,35
447817,2025-10-15_17:42:09.819,ACKF,1,87,-1,35
449196,2025-10-15_17:42:10.198,ACKF,1,88,-1,35
